"Stock","Last","Change","%Change","Open","Low","High","Close","Volume","Value","Net-Foreign","52 Week High","52 Week Low","Support 1","Support 2","Resistance 1","Resistance 2","MA 20","MA 50","MA 100","MA 200","EMA 20","EMA 50","EMA 100","EMA 200","Trend-Short","Trend-Medium","Trend-Long","RSI(14)_VALUE","RSI(14)","MACD(12,26,9)","ATR(14)","Volatility","CCI(20)","STS(14,3,3)","%R(14)","VolumeSMA(10)","VolumeSMA(15)","VolumeSMA(20)","ValueSMA(10)","ValueSMA(15)","ValueSMA(20)","CandleStick(1)","CandleStick(2)","CandleStick(3)","YTD%","MTD%","WTD%","NFB(5)","NFB(15)","NFB(30)","NFB(60)","NFB(360)","EPS","EPS%","P/E","DPS%","P/BV","ROE"
"PSE","214.00","3.00","1.42%","211.00","211.00","214.00","211.00","6,160.00","1,318,180.00","29,960.00","259.80","210.00","210.50","210.50","216.50","228.50","220.80","232.90","236.1420","238.3230","220.2611024794","228.3986382344","233.4994549723","237.7197396548","DOWNTREND","DOWNTREND","SIDEWAYS","28.343370101","OVERSOLD","-5.2575381782","1.21%","LOW","-109.7393689986","11.1111111111","-77.7777777778","8,102","6,678","5,992","1,733,185.40","1,443,516.40","1,303,899.60","White Marubozu","None","None","-10.83%","-2.73%","-1.83%","691,198.00","-922,914.00","1,156,624.00","42,073,692.00","-17,977,904.00","11.28","17.99%","18.9716312057","0","4.7157338034","0"
"PSEI","7,752.11","181.11","2.39%","7,625.10","7,625.10","7,760.26","7,571.00","673,229,093.00","5,688,815,951.26","571,149,691.98","9,078.37","7,499.26","7,525.18","7,234.06","7,756.18","8,045.38","7,676.8865","7,986.3838","8,330.9067","8,254.52805","7,704.0992847822","7,939.2975759287","8,122.4829298775","8,131.5937046304","DOWNTREND","DOWNTREND","DOWNTREND","49.3974027045","NEUTRAL","-129.9198757263","1.49%","LOW","21.0246652853","35.5130071287","-29.2212518195","1,042,676,470","1,132,041,970","1,299,257,165","6,273,119,504.4910","6,153,388,235.4040","6,463,235,772.6885","White Long Day","None","None","-9.42%","-0.86%","2.73%","-1,870,306,852.92","-5,715,579,888.36","-13,351,580,426.06","-39,109,777,970.40","-4,944,199,140.38","0.00","0.00%","0.00","0","0.00","0"
"PTC","110.00","2.50","2.33%","107.50","107.50","110.00","107.50","270.00","29,405.00","17,580.00","220.00","95.00","107.50","103.40","123.00","145.00","108.34","111.3440","107.4240","110.4315","109.1306438554","109.7007525632","110.0001714902","113.7119928127","SIDEWAYS","SIDEWAYS","SIDEWAYS","50.8169268953","NEUTRAL","-0.94946484","3.39%","NEUTRAL","63.9606396064","68.0555555556","0.00","594","489","545","64,821.20","53,260.3333333333","58,996.25","White Marubozu","None","None","-24.14%","0.00%","1.85%","17,580.00","17,580.00","1,070.00","109,095.00","1,540,905.00","1.85","77.88%","59.4594594595","0","5.0528249885","0"
"PX","5.60","0.00","0.00%","5.58","5.55","5.60","5.60","342,000.00","1,905,819.00","-73,908.00","9.38","5.50","5.58","5.50","5.71","5.99","5.6750","5.8992","6.1524","7.10675","5.7058922396","5.9083505069","6.2562685008","6.8482586699","SIDEWAYS","DOWNTREND","DOWNTREND","34.8554200318","NEUTRAL","-0.1001314797","1.55%","LOW","-76.0190047512","20.00","-80.00","263,690","243,440","461,925","1,483,709.80","1,367,013.8666666667","2,637,356.20","None","None","None","-7.59%","-0.88%","-2.10%","-6,215,424.00","-11,030,521.00","-40,560,480.9997","-34,112,542.9997","214,002,490.7551","0.31","-3.13%","18.064516129","0","1.1133200795","0"
"PXP","13.48","-0.10","-0.74%","13.90","13.40","13.96","13.58","1,465,100.00","19,973,506.00","5,204,090.00","19.42","2.84","13.43","12.58","13.89","16.45","13.8830","14.5096","12.0006","9.2712","13.8813994731","13.6831833935","12.3773675762","10.1276455451","DOWNTREND","DOWNTREND","UPTREND","45.1875525812","NEUTRAL","-0.1815286475","6.34%","HIGH","-47.4009161522","50.1424501425","-52.1367521368","1,387,460","1,670,927","2,594,970","19,249,586.80","22,775,432.5333333333","36,965,433.70","Black Long Day","None","None","69.35%","-3.85%","-4.13%","13,768,940.00","16,692,842.00","132,227,232.00","31,556,984.0003","249,569,309.1318","-0.02","-100.00%","-674.00","0","37.4444444444","0"
"RCB","37.60","-0.15","-0.40%","38.00","37.60","38.00","37.75","46,200.00","1,745,010.00","-528,420.00","66.00","37.50","37.58","36.18","38.90","45.45","40.2275","43.5950","48.1575","51.2415","39.9464299312","43.1409700319","46.4038729718","48.3752565324","DOWNTREND","DOWNTREND","DOWNTREND","28.8997643342","OVERSOLD","-1.8236212638","3.36%","NEUTRAL","-77.1557129158","2.9545122129","-98.1132075472","407,460","318,013","239,860","15,755,973.50","12,317,515.00","9,297,517.00","Black Marubozu","None","Three Black Crows","-32.07%","-3.59%","-2.84%","-4,524,084.9999","-39,579,039.9997","-31,725,219.9997","-11,508,219.9997","-437,046,238.9993","3.08","11.59%","12.2077922078","0","0.7844773628","0"
"RCI","2.02","-0.03","-1.46%","2.09","2.02","2.09","2.05","209,000.00","430,970.00","0.00","4.95","1.80","1.91","1.84","2.12","2.19","1.9770","2.3274","2.3009","2.28485","2.0239483276","2.1829254556","2.2571106418","2.2986475957","DOWNTREND","DOWNTREND","SIDEWAYS","47.1410511615","NEUTRAL","-0.1066937326","6.45%","HIGH","70.9665144597","51.7195767196","-44.4444444444","190,700","156,133","176,750","389,675.00","316,477.3333333333","360,137.50","Black Marubozu","None","None","-20.78%","6.32%","3.06%","0.00","21,090.00","149,140.00","-13,728,270.0001","-13,649,990.0001","-0.07","-16.67%","-28.8571428571","0","0.5430107527","0"
"REG","2.60","0.10","4.00%","2.50","2.50","2.60","2.50","28,000.00","70,300.00","0.00","5.85","2.47","2.50","2.21","2.74","2.95","2.5840","2.5776","2.6118","2.60455","2.5776572767","2.5883747931","2.5961126295","2.6038327275","SIDEWAYS","SIDEWAYS","SIDEWAYS","50.9840934146","NEUTRAL","-0.0045757874","4.43%","NEUTRAL","-20.0087950748","0.00","-58.3333333333","42,700","29,867","25,650","109,712.00","76,729.3333333333","65,933.00","White Marubozu","Bullish Engulfing","None","0.00%","3.59%","3.59%","0.00","0.00","0.00","-18,520.00","-1,847,190.00","0.03","-62.50%","86.6666666667","0","1.1158798283","0"
"RFM","4.84","0.00","0.00%","4.84","4.84","4.84","4.84","2,000.00","9,680.00","0.00","5.47","4.22","4.72","4.48","4.87","5.02","4.7820","4.7828","4.8404","4.7071","4.8004791042","4.7964663287","4.7946085629","4.7547655607","UPTREND","SIDEWAYS","SIDEWAYS","54.5418102402","NEUTRAL","0.010540964","1.45%","LOW","72.8230273313","88.8888888889","-11.1111111111","83,100","161,733","1,081,250","396,984.00","756,796.00","5,185,241.00","White Marubozu","Bullish Harami","Three White Soldiers","-2.62%","0.00%","0.00%","-411,400.00","-4,541,560.00","-5,286,280.00","37,204,210.0001","126,023,181.9996","0.30","7.14%","16.1333333333","0","1.5268138801","0"
"RLC","18.90","0.88","4.88%","18.26","18.12","18.90","18.02","1,503,900.00","27,931,998.00","-1,212,036.00","27.40","17.50","17.64","17.50","19.15","19.79","18.3850","19.2496","20.0727","22.31185","18.4305756387","19.144619898","20.1658746136","21.6823035839","DOWNTREND","DOWNTREND","DOWNTREND","53.5047388556","NEUTRAL","-0.4267765299","2.97%","LOW","29.2160833092","51.2175197655","-4.1095890411","2,568,980","2,859,647","3,121,600","46,586,873.80","51,850,797.0666666667","57,522,665.90","White Long Day","None","None","-11.27%","5.59%","5.12%","-21,210,153.9999","-168,102,061.9995","-440,509,079.9992","-537,664,289.9985","-1,364,277,384.9985","1.43","4.38%","13.2167832168","0","0.9910854746","0"
"RLT","0.56","0.01","1.82%","0.55","0.54","0.56","0.55","4,458,000.00","2,462,740.00","-8,260.00","0.83","0.46","0.53","0.50","0.58","0.70","0.5645","0.5490","0.5572","0.544675","0.5570818208","0.5535957982","0.5521508343","0.5530065181","DOWNTREND","SIDEWAYS","SIDEWAYS","50.7203256496","NEUTRAL","0.0016963442","6.02%","HIGH","-40.9652076319","17.5438596491","-78.9473684211","8,448,100","27,451,133","25,246,250","4,720,176.00","16,875,912.6666666667","15,449,539.50","None","None","None","-9.68%","3.70%","0.00%","-8,260.00","5,339.9998","580,740.0001","703,960.0001","16,027,520.0004","0.05","0.00%","11.20","0","0.7777777778","0"
"ROCK","2.07","0.03","1.47%","2.05","2.00","2.10","2.04","572,000.00","1,187,650.00","0.00","2.78","1.68","1.98","1.90","2.08","2.20","2.0085","1.9928","2.0434","1.9575","2.0185481408","2.0085153992","2.0030186902","1.9539021482","UPTREND","SIDEWAYS","SIDEWAYS","57.7707642655","NEUTRAL","0.012901962","3.84%","NEUTRAL","68.3121416106","33.8585191526","-61.7647058824","936,400","906,800","785,950","1,950,579.00","1,868,544.00","1,604,070.50","None","None","None","-2.36%","0.00%","2.48%","1,809,840.0001","3,425,000.0001","5,985,340.0001","17,266,850.0004","21,781,097.0610","0.34","13.33%","6.0882352941","0","0.7137931034","0"
"ROX","3.70","0.00","0.00%","3.69","3.65","3.70","3.70","22,000.00","80,930.00","0.00","5.82","3.00","3.35","3.16","3.72","4.70","3.4930","3.4992","3.8536","4.2645","3.4910751699","3.5671423196","3.7632780861","3.9125717988","DOWNTREND","SIDEWAYS","DOWNTREND","61.7598796273","NEUTRAL","-0.0197808495","2.71%","LOW","102.8169014085","86.5079365079","-4.7619047619","17,900","16,733","24,150","62,235.00","58,370.6666666667","85,316.50","Hammer","None","None","-8.87%","10.45%","3.06%","0.00","-36,500.00","-30,560.00","20,340.00","12,247,143.00","0.10","0.00%","37.00","0","0.5362318841","0"
"RRHI","88.95","1.35","1.54%","88.50","88.35","89.00","87.60","68,280.00","6,049,640.00","85,584.50","108.10","76.00","86.20","83.00","90.40","94.20","87.82","89.0050","92.4535","92.6580","88.4367253336","89.4290337141","90.8881903849","90.5353891845","UPTREND","SIDEWAYS","SIDEWAYS","51.3668484678","NEUTRAL","-0.0497916335","2.88%","LOW","50.3845133917","41.5404040404","-46.2121212121","445,993","708,437","676,820","39,454,532.40","62,491,391.7666666667","59,199,642.1250","White Long Day","None","None","-7.54%","-2.25%","-1.39%","-20,771,916.50","408,321,473.5001","340,982,766.5006","-472,898,027.4994","-2,093,625,539.4993","3.75","3.02%","23.72","0","2.3457278481","0"
"RWM","4.84","0.04","0.83%","4.81","4.81","4.85","4.80","1,722,000.00","8,330,960.00","-913,309.9999","5.25","2.86","4.78","4.59","4.92","5.12","4.8005","4.2198","4.0637","3.8983","4.7264823332","4.4132218501","4.1702849123","3.9535232865","UPTREND","UPTREND","SIDEWAYS","60.2869087964","NEUTRAL","0.1875727061","4.01%","NEUTRAL","38.5356454721","31.7708333333","-64.0625","2,225,200","4,296,667","4,304,250","10,874,633.00","21,023,133.3333333333","20,912,527.50","White Long Day","None","None","21.61%","-3.01%","0.41%","-1,847,659.9999","-33,943,729.9998","-73,177,519.9996","-33,185,289.9993","-63,459,004.0005","0.02","-92.31%","242.00","0","1.8403041825","0"
"SBS","7.10","0.10","1.43%","7.00","7.00","7.15","7.00","101,700.00","722,763.00","0.00","11.80","5.40","6.93","6.64","7.17","7.46","7.0935","7.2084","6.5196","6.2544","7.0989269285","7.009256936","6.724677459","6.4125664696","DOWNTREND","SIDEWAYS","UPTREND","49.8165583402","NEUTRAL","-0.0428256745","4.07%","NEUTRAL","3.4149117814","58.0992509363","-37.50","78,990","109,927","96,100","556,531.20","768,708.9333333333","676,218.20","White Long Day","None","None","26.79%","4.57%","-0.70%","51,379.00","2,853,830.00","8,127,682.00","16,186,839.0007","104,617,499.8803","0.08","-90.48%","88.75","0","2.3202614379","0"
"SCC","29.00","0.80","2.84%","28.20","28.20","29.60","28.20","2,315,400.00","67,269,040.00","-17,406,630.00","50.00","27.50","27.58","26.50","29.35","31.48","29.7125","31.4880","34.2545","38.098125","29.6010354369","31.3934855858","33.6340603382","35.6461963213","DOWNTREND","DOWNTREND","DOWNTREND","42.3796694453","NEUTRAL","-0.8601313335","3.28%","NEUTRAL","-74.232690935","29.3532338309","-55.223880597","1,517,220","1,328,893","1,232,255","43,722,272.00","38,644,791.3333333333","36,182,537.25","None","Bullish Engulfing","None","-21.20%","-6.00%","-0.51%","-99,634,040.00","-275,781,665.00","-483,787,160.00","-1,304,160,934.9997","1,846,250,353.0003","3.36","5.66%","8.630952381","0","0.8386350492","0"
"SECB","200.60","6.60","3.40%","196.00","195.00","201.60","194.00","1,028,520.00","206,444,815.00","-82,052,114.00","268.20","189.30","189.40","183.20","203.50","226.70","211.94","230.3760","240.4680","243.5040","210.1807042358","224.593066875","233.7853606065","235.5462263249","DOWNTREND","DOWNTREND","DOWNTREND","33.6736655589","NEUTRAL","-9.186156443","3.09%","NEUTRAL","-92.8558410789","15.0013865673","-68.3473389356","670,131","569,541","539,126","135,173,218.40","117,007,824.1333333333","112,825,397.80","White Long Day","None","None","-20.21%","-4.02%","-2.34%","-356,635,933.00","-854,884,695.00","-1,782,896,985.00","-1,928,378,185.00","-3,081,210,187.00","13.62","13.97%","14.7283406755","0","1.4399540593","0"
"SERV","1,545.92","26.50","1.74%","1,529.76","1,529.76","1,547.84","1,519.42","98,731,399.00","702,990,617.88","66,196,844.0002","1,779.93","1,504.37","1,507.54","1,450.40","1,546.88","1,642.94","1,552.0305","1,643.2370","1,652.6398","1,670.62475","1,555.9834411792","1,603.2534163195","1,628.428909783","1,633.634177774","DOWNTREND","DOWNTREND","SIDEWAYS","44.1667482493","NEUTRAL","-35.1931660833","1.86%","LOW","-28.0814456512","29.6556994249","-39.3607705779","118,889,858","115,209,457","126,525,134","1,006,232,063.6020","1,018,293,797.5373333333","1,098,359,927.2605","White Long Day","None","None","-4.56%","-0.85%","2.30%","-272,366,041.4995","-977,851,134.9983","-1,665,738,623.9980","-116,890,668.9975","818,186,821.9963","0.00","0.00%","0.00","0","0.00","0"
"SEVN","130.00","1.50","1.17%","128.50","128.50","131.00","128.50","27,200.00","3,505,770.00","3,386,485.00","195.00","92.7273","124.50","120.00","130.50","141.50","124.6250","118.8560","115.2590","113.4448595","124.8852943754","120.6416062501","117.5152618042","112.7560568075","UPTREND","UPTREND","SIDEWAYS","64.1006022447","NEUTRAL","2.4030572259","2.72%","LOW","127.6595744681","93.265993266","-9.0909090909","29,964","53,879","61,650","3,818,948.70","6,848,207.1333333333","7,700,778.10","None","None","None","13.64%","1.64%","7.44%","4,425,992.00","-37,454,284.00","-31,164,321.00","10,905,558.00","269,249,483.60","1.74","12.26%","74.7126436782","0","16.2703379224","0"
"SFI","0.1320","-0.0050","-3.65%","0.1350","0.1320","0.1350","0.1370","1,550,000.00","205,880.00","14,750.00","0.19","0.1290","0.13","0.1295","0.1385","0.1430","0.13455","0.13478","0.13423","0.1385","0.1347857673","0.134686046","0.135412216","0.1379420264","SIDEWAYS","SIDEWAYS","SIDEWAYS","43.9064162633","NEUTRAL","0.0000162226","2.25%","LOW","-101.9108280255","33.3333333333","-100.00","1,683,000","1,364,000","1,214,000","229,672.00","185,574.6666666667","164,754.00","Black Marubozu","None","None","-1.49%","-2.22%","-1.49%","24,410.00","28,400.00","28,400.00","62,220.00","1,243,427.9989","0.00","0.00%","0.00","0","0.1517241379","0"
"SFIP","1.96","0.00","0.00%","1.96","1.96","1.96","1.96","15,000.00","29,400.00","0.00","4.38","1.91","1.95","1.84","2.15","2.27","2.0635","2.0690","2.1007","2.2449","2.0719535003","2.0866625355","2.1111067703","2.083850397","UPTREND","SIDEWAYS","SIDEWAYS","44.4930971354","NEUTRAL","-0.0016778475","6.68%","HIGH","-77.7584708949","22.9166666667","-96.8750","9,600","11,200","17,100","20,373.00","17,669.3333333333","30,762.50","White Marubozu","Bullish Harami","Three White Soldiers","-7.55%","-8.84%","-8.84%","0.00","10,710.00","25,700.00","24,700.00","-204,080.00","0.00","0.00%","0.00","0","0.00","0"
"SGI","1.63","-0.03","-1.81%","1.66","1.63","1.70","1.66","869,000.00","1,430,050.00","-1,700.00","2.10","1.32","1.62","1.56","1.70","1.80","1.6780","1.7004","1.6848","1.61825","1.6810874092","1.6895216239","1.6706256374","1.6141740921","SIDEWAYS","SIDEWAYS","SIDEWAYS","42.997136644","NEUTRAL","-0.0111172834","3.39%","NEUTRAL","-69.4108151735","39.696969697","-90.00","382,400","314,267","325,900","637,737.00","523,562.00","543,530.00","None","Bearish Engulfing","None","3.82%","-2.40%","-0.61%","10,170.00","39,480.00","1,705,510.00","1,098,270.00","26,676,109.9992","0.22","15.79%","7.4090909091","0","0.2990825688","0"
"SGP","545.00","-18.00","-3.20%","563.00","544.00","563.00","563.00","70.00","38,310.00","0.00","1,100.00","174.00","539.50","522.50","584.50","629.00","569.90","570.0720","380.5930","293.7785","572.2542604441","527.7957010833","439.4996973011","385.5041245667","UPTREND","SIDEWAYS","UPTREND","45.5186866686","NEUTRAL","3.8452661164","8.03%","HIGH","-55.3157170644","42.29390681","-67.7419354839","385","346","405","217,698.00","193,734.00","229,421.50","Black Long Day","Tweezer Tops","None","202.78%","-7.47%","-6.03%","-442,880.00","-442,880.00","-438,360.00","-383,521.00","-429,052.00","-0.01","-103.33%","-54,500.00","0","3,892.8571428571","0"
"SHLPH","53.80","-0.05","-0.09%","53.95","53.50","53.95","53.85","318,340.00","17,131,161.50","-5,965,437.50","73.00","51.80","52.35","51.88","53.98","61.62","52.67","54.6940","58.07","61.3355","53.2191227925","54.7384981786","57.136900796","60.7600707633","UPTREND","DOWNTREND","DOWNTREND","52.9864943113","NEUTRAL","-0.6785245207","1.38%","LOW","148.0818566911","93.9393939394","-9.0909090909","675,211","634,376","752,377","35,525,705.55","33,325,448.4666666667","39,507,973.2250","Hanging Man","None","None","-11.80%","2.87%","2.77%","-24,909,875.50","-47,233,919.00","-211,764,716.00","-850,301,402.00","1,339,992,061.4994","6.43","37.39%","8.367029549","0","2.061302682","0"
"SHNG","3.24","0.02","0.62%","3.16","3.16","3.24","3.22","48,000.00","152,940.00","56,880.00","3.59","3.01","3.15","3.03","3.25","3.35","3.1920","3.2122","3.2101","3.20755","3.2010284224","3.2058550255","3.2088636257","3.2164382503","UPTREND","SIDEWAYS","SIDEWAYS","53.8276255253","NEUTRAL","-0.0044611692","1.94%","LOW","85.4438475313","63.8888888889","-8.3333333333","284,500","220,067","184,850","911,246.00","704,270.00","590,970.00","White Marubozu","None","None","3.51%","0.00%","2.86%","4,511,080.00","5,457,800.00","5,488,290.00","6,690,820.00","7,010,869.9999","0.70","14.75%","4.6285714286","0","0.5070422535","0"
"SLF","1,900.00","-48.00","-2.46%","1,895.00","1,895.00","1,900.00","1,948.00","65.00","123,475.00","0.00","2,000.00","1,595.00","1,875.00","1,815.00","1,948.00","1,997.50","1,912.65","1,919.56","1,920.25","1,832.01","1,914.1554577236","1,917.3594192446","1,902.6243480598","1,847.0740961425","SIDEWAYS","SIDEWAYS","SIDEWAYS","47.7000767165","NEUTRAL","-4.1218855163","1.53%","LOW","-48.5762144054","69.1933028919","-65.7534246575","84","85","95","160,799.50","161,604.6666666667","180,369.75","White Marubozu","None","Three White Soldiers","-1.55%","-1.04%","1.33%","-97,235.00","-134,935.00","-134,935.00","53,815.00","-474,775.00","3.71","-8.85%","512.1293800539","0","56.1797752809","0"
"SLI","1.14","0.02","1.79%","1.12","1.09","1.14","1.12","5,025,000.00","5,621,330.00","0.00","1.17","0.96","1.10","1.00","1.16","1.20","1.0605","1.0292","1.0273","1.02745","1.076166732","1.0449176886","1.0336364207","1.0273146008","UPTREND","UPTREND","SIDEWAYS","66.4350144905","NEUTRAL","0.0223705492","2.99%","LOW","94.8568655992","78.431372549","-17.6470588235","9,365,200","6,454,667","4,967,950","10,458,605.00","7,188,154.6666666667","5,520,671.00","None","None","None","12.87%","9.62%","0.00%","-5,900.0001","-243,860.00","-323,600.00","-287,760.00","-15,360,031.0002","0.09","12.50%","12.6666666667","0","0.7125","0"
"SM","918.00","12.50","1.38%","909.00","908.00","928.00","905.50","211,280.00","194,049,235.00","-59,648,595.00","1,142.00","762.00","903.25","866.25","924.00","969.25","912.4750","938.73","977.6150","931.9375","919.2105705668","938.8654235351","947.9500221022","918.0743651251","UPTREND","SIDEWAYS","DOWNTREND","48.3778908444","NEUTRAL","-11.0805661904","2.63%","LOW","16.882183908","42.7672955975","-52.8301886792","275,589","249,931","272,636","252,835,787.50","227,792,845.6666666667","249,302,950.00","None","None","None","-7.27%","-2.34%","0.27%","-301,318,310.00","-909,661,875.00","-1,126,300,485.00","-3,396,919,410.00","-8,981,749,584.30","27.33","5.52%","33.5894621295","0","3.3700440529","0"
"SMC","137.90","1.10","0.80%","136.80","136.80","139.10","136.80","159,090.00","21,971,441.00","-2,456,689.00","152.00","96.60","135.50","129.65","138.50","142.90","139.10","139.9020","135.6470","119.4495","138.5216200826","138.5913101132","133.8910094664","124.339194266","DOWNTREND","SIDEWAYS","SIDEWAYS","46.0747705098","NEUTRAL","-0.7505116237","1.75%","LOW","-48.8965815664","32.109227872","-50.8474576271","167,531","191,180","195,335","23,073,481.00","26,466,132.4666666667","27,192,621.60","None","None","None","23.57%","-1.50%","0.88%","-29,745,375.00","-23,274,641.00","83,982,778.0003","-23,768,358.0001","667,423,221.5003","8.78","95.55%","15.7061503417","0","1.7300213273","0"
"SMC2B","77.00","0.10","0.13%","76.95","76.95","77.00","76.90","69,820.00","5,376,065.00","-1,540,000.00","78.05","74.00","76.48","74.25","77.05","80.00","76.2675","76.55","76.6015","76.44525","76.4395130147","76.4601826196","76.4902679255","76.6534285711","SIDEWAYS","SIDEWAYS","SIDEWAYS","53.9953716197","NEUTRAL","-0.0435935823","0.97%","LOW","78.8072417465","96.2962962963","0.00","11,230","7,595","6,401","858,817.40","580,774.9333333333","488,690.75","White Marubozu","None","Three White Soldiers","0.65%","1.32%","2.39%","-1,540,000.00","-2,295,000.00","-12,924,702.00","-16,859,044.00","-117,385,871.00","0.00","0.00%","0.00","0","0.00","0"
"SMC2C","79.90","1.10","1.40%","78.85","78.00","79.90","78.80","107,100.00","8,377,533.00","0.00","83.00","75.00","78.30","75.78","79.95","82.50","78.6625","78.9840","79.75","80.4220","78.7533654207","79.0499319501","79.5643518047","80.1013400469","SIDEWAYS","SIDEWAYS","SIDEWAYS","58.8514426484","NEUTRAL","-0.1334946085","0.99%","LOW","124.0942028986","74.6666666667","0.00","42,161","32,255","30,158","3,313,454.00","2,534,424.5333333333","2,372,018.25","None","None","None","-0.13%","1.78%","2.44%","-1,576,000.00","-1,576,000.00","-1,476,064.00","-25,856,243.00","-171,021,957.00","0.00","0.00%","0.00","0","0.00","0"
"SMC2D","75.50","0.40","0.53%","75.50","75.50","75.50","75.10","144,010.00","10,872,755.00","-1,887,500.00","78.50","74.50","75.00","74.50","75.70","78.00","75.1625","75.3740","75.8105","76.25675","75.1838530775","75.3747607252","75.6995490635","76.1328607696","SIDEWAYS","SIDEWAYS","SIDEWAYS","54.9927290527","NEUTRAL","-0.0750486756","0.39%","LOW","160.4631927213","55.5555555555","0.00","81,309","59,990","51,004","6,108,543.95","4,508,058.1666666667","3,832,100.2750","White Marubozu","None","None","-0.20%","0.13%","0.60%","-1,862,618.00","-5,540,642.00","-8,233,127.00","-8,776,482.00","-21,758,329.00","0.00","0.00%","0.00","0","0.00","0"
"SMC2E","76.10","0.00","0.00%","76.10","76.10","76.10","76.10","6,500.00","494,650.00","0.00","81.10","75.00","75.10","75.00","76.95","79.50","75.9375","76.4630","77.3975","77.9210","75.994008802","76.5022705535","77.094813339","77.5639227048","SIDEWAYS","SIDEWAYS","SIDEWAYS","49.8968478911","NEUTRAL","-0.2734002119","0.75%","LOW","19.9060336301","53.0814215024","-44.7368421053","26,654","20,075","29,777","2,017,987.75","1,519,850.0333333333","2,265,528.0250","White Marubozu","Bullish Harami","Three White Soldiers","-0.52%","1.26%","0.20%","0.00","-1,015,200.00","-865,100.00","-669,253.00","-14,666,935.00","0.00","0.00%","0.00","0","0.00","0"
"SMC2F","78.00","0.00","0.00%","78.00","78.00","78.00","78.00","30,000.00","2,340,000.00","0.00","82.70","76.00","77.62","75.90","78.75","81.50","77.5650","78.3650","79.4735","80.07525","77.7550264198","78.2826013721","79.0145790397","79.5489677693","SIDEWAYS","SIDEWAYS","SIDEWAYS","50.9289811925","NEUTRAL","-0.2421289683","1.14%","LOW","72.0196313417","81.8181818182","-27.2727272727","69,364","50,788","41,916","5,376,772.70","3,936,070.2666666667","3,247,528.75","White Marubozu","Bullish Harami","Three White Soldiers","-4.82%","2.50%","0.71%","0.00","0.00","0.00","-15,278,800.00","-35,748,595.00","0.00","0.00%","0.00","0","0.00","0"
"SMC2G","76.10","0.00","0.00%","76.10","76.10","76.10","76.10","6,000.00","456,600.00","0.00","79.95","75.00","76.00","75.00","76.50","79.20","76.4225","76.7120","77.4355","77.9615","76.4379652781","76.7432875396","77.203834593","77.6366687765","SIDEWAYS","SIDEWAYS","SIDEWAYS","42.9158242637","NEUTRAL","-0.104423522","0.45%","LOW","-65.4494134251","11.6666666667","-87.50","7,204","8,515","12,736","549,867.50","651,011.80","975,484.30","White Marubozu","Bullish Harami","None","-0.65%","0.00%","0.00%","0.00","0.00","15,380.00","-1,760,758.00","0.00","0.00","0.00%","0.00","0","0.00","0"
"SMC2H","77.00","-0.25","-0.32%","77.00","77.00","77.00","77.25","11,010.00","847,770.00","0.00","79.70","75.00","76.18","74.98","77.25","79.60","76.3775","77.1910","77.8380","78.2570","76.7073275359","77.1036570349","77.5812058109","77.8638521233","UPTREND","SIDEWAYS","SIDEWAYS","51.6433843471","NEUTRAL","-0.2229210376","0.98%","LOW","86.2908837857","69.4444444445","-33.3333333333","24,994","32,676","34,709","1,915,563.90","2,490,324.7333333333","2,644,012.10","White Marubozu","Bullish Harami","None","-3.14%","1.05%","0.00%","1,540.00","18,350.00","-28,600.00","-5,739,729.00","24,088,392.50","0.00","0.00%","0.00","0","0.00","0"
"SMC2I","75.90","0.00","0.00%","75.90","75.90","75.90","75.90","268,400.00","20,371,560.00","37,950.00","81.70","75.10","75.75","74.95","77.05","79.70","75.9125","76.8180","77.8975","78.57775","76.1093892433","76.7194265326","77.4733964284","78.0023006808","SIDEWAYS","SIDEWAYS","SIDEWAYS","46.6704863391","NEUTRAL","-0.2611526873","0.80%","LOW","-8.9111668059","15.4320987654","-85.1851851852","98,795","79,667","64,702","7,611,426.70","6,118,774.9333333333","4,964,094.95","White Marubozu","Bullish Harami","None","-4.89%","-2.88%","0.20%","129,030.00","151,790.00","432,040.00","-424,627.00","167,396,596.00","0.00","0.00%","0.00","0","0.00","0"
"SMPH","35.65","0.95","2.74%","34.90","34.80","35.75","34.70","8,899,400.00","315,168,750.00","20,251,885.00","39.70","31.60","32.28","30.12","35.70","39.10","33.54","34.2930","35.8680","35.48025","33.8347524724","34.3443227498","34.9601960702","34.6622518554","UPTREND","SIDEWAYS","DOWNTREND","62.2815730553","NEUTRAL","-0.2421582883","2.63%","LOW","213.3712660028","92.1186042233","-2.8169014085","6,600,170","5,921,047","6,410,030","224,083,194.00","199,506,866.00","214,918,576.75","White Long Day","None","None","-4.93%","4.09%","10.03%","118,366,325.00","-273,727,289.9996","-936,807,774.9995","-2,450,223,149.9997","-268,358,445.0011","0.99","16.47%","36.0101010101","0","3.8834422658","0"
