"Stock","Last","Change","%Change","Open","Low","High","Close","Volume","Value","Net-Foreign","52 Week High","52 Week Low","Support 1","Support 2","Resistance 1","Resistance 2","MA 20","MA 50","MA 100","MA 200","EMA 20","EMA 50","EMA 100","EMA 200","Trend-Short","Trend-Medium","Trend-Long","RSI(14)","RSI(14)","MACD(12,26,9)","ATR(14)","Volatility","CCI(20)","STS(14,3,3)","%R(14)","VolumeSMA(10)","VolumeSMA(15)","VolumeSMA(20)","ValueSMA(10)","ValueSMA(15)","ValueSMA(20)","CandleStick(1)","CandleStick(2)","CandleStick(3)","YTD%","MTD%","WTD%","NFB(5)","NFB(15)","NFB(30)","NFB(60)","NFB(360)","EPS","EPS%","P/E","DPS%","P/BV","ROE"
"SMC2H","79.00","0.00","0.00%","78.90","78.90","79.00","79.00","149,480.00","11,808,470.00","0.00","79.70","75.00","76.00","74.98","79.15","79.70","77.7775","78.0070","78.3405","78.4650","77.7357978878","77.9670259252","78.1983691327","78.2102856371","DOWNTREND","SIDEWAYS","SIDEWAYS","56.7904917014","NEUTRAL","-0.1998786133","1.18%","LOW","129.5903954802","91.7748917749","0.00","85,447","65,973","58,095","6,642,902.50","5,131,529.00","4,519,416.5250","White Marubozu","Bullish Harami","None","-0.63%","1.22%","3.95%","-54,600.00","-3,107,953.00","-5,768,069.00","-6,244,419.00","10,132,897.50","0.00","0.00%","0.00","0","0.00","0"
"SMC2I","77.20","0.10","0.13%","77.10","77.10","77.20","77.10","3,450.00","266,215.00","0.00","81.70","76.55","77.10","74.95","78.18","80.60","77.6575","78.0780","78.8660","78.90475","77.5776259555","78.0664675635","78.4976493249","78.6064841887","DOWNTREND","SIDEWAYS","SIDEWAYS","44.793804107","NEUTRAL","-0.2608239896","0.74%","LOW","-76.3183357523","18.1818181818","-81.8181818182","14,706","19,223","20,401","1,137,910.90","1,419,735.50","1,532,532.2750","White Marubozu","None","None","-3.26%","-0.90%","-0.26%","0.00","-228,757.00","-856,667.00","-2,372,600.00","167,680,747.00","0.00","0.00%","0.00","0","0.00","0"
"SMPH","33.90","-0.50","-1.45%","33.80","33.50","34.00","34.40","9,259,900.00","313,565,905.00","68,640,345.00","39.70","27.90","33.00","31.95","34.75","36.40","35.2525","36.4840","36.6625","35.4870","35.0117398917","35.8840339547","36.0245599729","35.0019255341","DOWNTREND","DOWNTREND","SIDEWAYS","40.8881593784","NEUTRAL","-0.553223475","2.99%","LOW","-132.1612382133","0.00","-73.5294117647","8,819,900","6,930,413","7,160,625","304,430,759.00","240,524,078.3333333333","250,570,558.25","Spinning Top","Bullish Harami","None","-9.60%","-3.97%","-2.45%","-110,758,230.00","-489,052,860.0005","-1,623,587,180.0005","-2,821,258,810.0008","7,772,829.9981","0.92","16.46%","36.847826087","0","3.9464493597","0"
"SOC","0.83","-0.01","-1.19%","0.83","0.83","0.83","0.84","3,000.00","2,490.00","0.00","0.99","0.76","0.82","0.76","0.90","0.93","0.8035","0.8228","0.8553","0.88075","0.8173597251","0.8250173094","0.8422021493","0.8557625684","UPTREND","SIDEWAYS","SIDEWAYS","51.8893079218","NEUTRAL","-0.0000980746","4.84%","NEUTRAL","63.0872483221","33.3333333333","-66.6666666667","172,500","138,000","114,350","147,942.00","116,924.00","96,246.50","White Marubozu","None","None","2.47%","9.21%","0.00%","0.00","-75,650.00","-27,870.00","48,730.00","-1,357,930.00","0.00","100.00%","0.00","0","0.302919708","0"
"SPC","5.28","-0.02","-0.38%","5.30","5.28","5.45","5.30","17,600.00","94,449.00","0.00","7.00","4.00","5.26","5.05","5.42","5.64","5.3515","5.4114","5.4005","5.0634","5.3679919727","5.3833802232","5.3021158783","5.0987254272","UPTREND","SIDEWAYS","SIDEWAYS","42.6892251636","NEUTRAL","-0.0141617284","2.48%","LOW","-9.9667774086","44.7892720306","-68.9655172414","47,820","79,513","109,810","257,604.40","421,095.00","582,598.85","Shooting Star","None","None","-2.22%","-0.38%","-3.12%","0.00","48,445.00","984,354.00","1,128,560.00","21,335,550.9997","0.98","-1.01%","5.387755102","0","0.8301886792","0"
"SPM","2.57","0.00","0.00%","2.57","2.57","2.57","2.57","20,000.00","51,400.00","0.00","3.34","2.52","2.56","2.40","2.72","2.84","2.60","2.6224","2.6384","2.68505","2.5936727303","2.617105206","2.6382364043","2.642951833","DOWNTREND","SIDEWAYS","SIDEWAYS","47.041134813","NEUTRAL","-0.0099417581","2.00%","LOW","-48.465266559","3.3333333333","-96.6666666667","44,100","32,800","36,800","113,253.00","84,732.6666666667","80,480.50","White Marubozu","Bullish Harami","Three White Soldiers","-3.75%","-0.39%","-1.15%","0.00","-28,380.00","-28,380.00","23,959.9999","246,419.9998","0.08","300.00%","32.1250","0","1.7602739726","0"
"SSI","2.70","0.07","2.66%","2.63","2.61","2.73","2.63","307,000.00","825,230.00","71,890.00","5.20","2.07","2.59","2.33","2.72","3.20","2.7605","2.9234","3.1411","3.64935","2.7343124351","2.9039919303","3.1302988223","3.2894653035","DOWNTREND","DOWNTREND","DOWNTREND","43.4458245751","NEUTRAL","-0.0895289161","3.63%","NEUTRAL","-47.298463663","26.1485042735","-53.8461538462","1,138,100","1,331,800","1,303,350","3,031,421.00","3,581,378.6666666667","3,605,668.50","None","None","None","-18.18%","-13.18%","1.89%","6,539,800.00","11,663,969.9997","18,154,959.9997","17,098,469.9997","-351,365,203.0015","0.08","-38.46%","33.75","0","0.8681672026","0"
"SSP","2.19","-0.03","-1.35%","2.22","2.10","2.26","2.22","775,000.00","1,695,740.00","238,720.00","3.20","1.51","2.14","2.02","2.42","2.71","2.3785","2.0454","2.0367","2.30365","2.3001278014","2.1755973291","2.1451520677","2.1410326256","DOWNTREND","UPTREND","SIDEWAYS","47.0396926308","NEUTRAL","0.0967253649","9.49%","HIGH","-118.916303822","18.4615384615","-86.1538461538","3,849,000","4,663,200","5,467,400","9,506,799.00","11,598,938.00","13,600,841.50","None","None","None","10.05%","-15.77%","-10.25%","1,136,260.00","6,613,320.00","4,075,640.0008","-13,841,719.9992","26,722,080.0004","0.02","-87.50%","109.50","0","0.869047619","0"
"STI","1.47","-0.01","-0.68%","1.48","1.47","1.49","1.48","511,000.00","754,840.00","77,600.00","1.93","1.02","1.46","1.38","1.50","1.56","1.4470","1.4728","1.5771","1.51705","1.4602276861","1.4835972918","1.5078236787","1.4501104256","UPTREND","SIDEWAYS","DOWNTREND","51.8022230365","NEUTRAL","-0.0040830484","2.66%","LOW","70.4828660436","64.2135642136","-45.4545454545","2,683,000","3,728,200","4,764,100","3,913,382.00","5,405,197.3333333333","6,800,950.50","None","Tweezer Tops","None","-9.82%","4.26%","0.68%","5,860,250.00","8,787,910.00","105,508,240.00","135,233,790.00","1,121,882,389.9977","0.01","-91.67%","147.00","0","1.6896551724","0"
"STR","18.00","1.12","6.64%","17.30","17.30","19.90","16.88","407,500.00","7,524,136.00","-15,752.00","32.00","6.01","15.94","15.35","20.25","25.75","21.6865","18.3084","13.1277","10.13635","20.0772622715","18.1874685497","14.9726098115","11.8682706696","DOWNTREND","UPTREND","UPTREND","43.1025497106","NEUTRAL","0.6017793323","14.88%","HIGH","-110.4970421079","21.5157318741","-71.4285714286","324,730","326,033","452,360","6,189,592.00","6,739,612.3333333333","10,209,183.50","Inverted Hammer","None","None","104.31%","-23.40%","-18.18%","321,568.00","1,535,123.00","191,940.00","322,139.0003","11,216,543.0003","0.23","53.33%","78.2608695652","0","7.50","0"
"SUN","0.83","-0.02","-2.35%","0.83","0.83","0.83","0.85","69,000.00","57,270.00","0.00","0.99","0.80","0.82","0.80","0.89","0.93","0.8350","0.8374","0.8479","0.86935","0.8395772115","0.8403404975","0.8488597371","0.8670961284","UPTREND","SIDEWAYS","SIDEWAYS","47.4186561117","NEUTRAL","0.0023581129","4.12%","NEUTRAL","-12.8205128205","37.3737373737","-75.00","296,500","496,667","437,450","256,836.00","428,564.6666666667","373,735.50","White Marubozu","Bullish Harami","None","-2.35%","0.00%","-3.49%","25,500.00","47,870.00","113,800.00","136,820.00","-212,708,410.00","0.02","0.00%","41.50","0","5.9285714286","0"
"T","1.00","-0.05","-4.76%","1.01","1.00","1.05","1.05","120,000.00","120,950.00","0.00","1.50","0.99","1.00","1.00","1.06","1.15","1.03","1.0804","1.1355","1.2153","1.0392657118","1.0756096696","1.1263133474","1.2090233793","SIDEWAYS","DOWNTREND","DOWNTREND","40.0689537633","NEUTRAL","-0.0163303296","3.91%","NEUTRAL","-93.3108487915","51.3888888889","-87.50","155,300","129,200","137,000","158,949.00","132,588.6666666667","140,613.00","Shooting Star","None","None","-15.25%","-0.99%","-3.85%","0.00","0.00","6,730.00","44,229.9999","380,480.00","-0.06","25.00%","-16.6666666667","0","50.00","0"
"TBGI","0.44","-0.01","-2.22%","0.4450","0.43","0.4450","0.45","7,730,000.00","3,376,450.00","192,150.00","0.84","0.1670","0.4175","0.3420","0.5050","0.62","0.50575","0.49088","0.36152","0.27635","0.4919387209","0.4671861832","0.3975372836","0.3220739899","DOWNTREND","UPTREND","UPTREND","40.9985417878","NEUTRAL","-0.0022409998","11.45%","HIGH","-155.6092756737","27.6190476191","-74.2857142857","41,989,400","38,384,533","65,848,050","21,041,855.00","19,454,806.00","35,855,159.50","Hanging Man","None","None","62.96%","-26.67%","-2.22%","3,364,560.00","3,710,050.00","10,422,470.00","-116,058,289.9990","-820,328,690.0010","0.00","0.00%","0.00","0","0.3235294118","0"
"TECB2","1.02","0.00","0.00%","1.03","1.02","1.03","1.02","129,220.00","132,596.60","0.00","1.06","1.00","1.01","1.00","1.05","1.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","NONE","NONE","NONE","52.6028017894","NEUTRAL","0.00","1.18%","LOW","0.00","50.00","-66.6666666667","77,756","54,604","0","69,546.72","49,231.3866666667","0.00","Black Marubozu","Bearish Harami","None","2.00%","0.00%","0.00%","0.00","0.00","0.00","0.00","0.00","0.00","0.00%","0.00","0","0.00","0"
"TECH","50.50","-0.30","-0.59%","47.10","47.10","50.90","50.80","596,010.00","29,707,824.50","-34,615.00","65.00","22.50","47.32","44.72","52.00","57.00","51.5150","52.1640","48.6640","40.5580","51.0619279916","50.7893771921","48.0798227417","42.3883193676","DOWNTREND","SIDEWAYS","UPTREND","46.9130195095","NEUTRAL","-0.2860157865","5.20%","HIGH","-122.5873761085","42.0436507936","-41.6666666667","502,522","505,805","529,734","25,371,115.53","25,700,840.52","27,403,082.94","White Long Day","None","None","9.90%","-7.34%","-0.79%","-429,289.50","9,118,562.50","49,521,341.00","53,477,393.50","-83,353,101.50","0.01","-50.00%","5,050.00","0","2,525.00","0"
"TEL","1,500.00","-33.00","-2.15%","1,500.00","1,481.00","1,500.00","1,533.00","97,675.00","145,749,510.00","-42,452,875.00","1,944.00","1,384.00","1,455.50","1,398.00","1,534.00","1,596.50","1,531.10","1,527.88","1,542.21","1,635.8250","1,525.0938295818","1,531.3370846825","1,552.5705001036","1,592.6695023593","DOWNTREND","SIDEWAYS","SIDEWAYS","45.3907405176","NEUTRAL","-3.9248784935","2.40%","LOW","-129.4968327955","40.80","-60.00","127,022","109,677","104,460","191,419,902.00","165,975,198.3333333333","158,766,649.75","Dragonfly Doji","Bullish Harami","None","1.35%","-1.32%","-1.32%","27,212,485.00","-778,550.00","115,000,995.00","1,714,968,850.00","-476,668,825.00","120.23","107.08%","12.476087499","0","2.7447392498","0"
"TFC","35.00","0.00","0.00%","35.00","35.00","35.00","35.00","500.00","17,500.00","0.00","59.90","27.50","34.20","32.00","42.40","45.98","35.0875","35.4810","33.4205","33.02525","35.2220968027","34.7937748155","33.9505789645","32.9225212852","UPTREND","SIDEWAYS","UPTREND","49.533400143","NEUTRAL","0.0375346378","8.38%","HIGH","4.9984379881","27.7777777778","-72.2222222222","6,840","5,440","4,535","256,847.40","201,910.9333333333","166,321.95","White Marubozu","Bullish Harami","Three White Soldiers","2.94%","-5.28%","0.00%","0.00","184,020.00","187,270.00","195,175.00","315,996.0001","0.42","-8.70%","83.3333333333","0","3.6269430052","0"
"TFHI","273.00","0.40","0.15%","262.00","260.00","273.00","272.60","8,610.00","2,255,730.00","0.00","310.00","260.00","262.50","237.90","274.00","286.60","278.75","280.3040","284.1960","292.9440","276.7978471965","280.0806183988","283.6287948625","282.8122749779","DOWNTREND","SIDEWAYS","SIDEWAYS","41.3750235244","NEUTRAL","-1.8178441775","2.08%","LOW","-144.2555383823","33.4660894661","-48.00","3,138","3,163","2,836","847,153.80","865,545.20","779,842.60","White Long Day","None","None","-4.55%","-3.87%","-1.80%","-21,860.00","2,307,058.00","2,294,390.00","505,536.0003","-81,544,649.9991","20.39","-50.90%","13.3889161354","0","0.8713136729","0"
"TUGS","5.25","-0.15","-2.78%","5.42","5.22","5.42","5.40","907,600.00","4,792,515.00","-215,525.00","6.09","1.40","5.15","4.52","5.50","5.83","5.3665","5.2174","4.5896","3.3069815","5.3847296588","5.1614163524","4.5955333983","3.7619933371","UPTREND","SIDEWAYS","UPTREND","47.1731769319","NEUTRAL","0.0573273894","5.73%","HIGH","-36.4359275192","29.8039215686","-74.1176470588","2,600,980","2,774,547","3,643,595","14,463,233.70","15,139,449.00","19,680,594.70","Black Long Day","None","None","16.93%","3.14%","-6.25%","-543,688.00","-1,969,731.00","-40,924,565.9998","-40,749,292.9997","-14,810,003.9975","0.14","-30.00%","37.50","0","3.0172413793","0"
"UBP","90.00","0.00","0.00%","90.50","89.95","90.50","90.00","133,070.00","11,976,481.00","2,962,981.00","93.00","78.50","89.92","87.20","90.88","92.20","90.45","90.3030","88.6770","87.3755","90.2820106921","89.9005416143","88.9248882278","86.719080839","SIDEWAYS","SIDEWAYS","SIDEWAYS","46.3074796357","NEUTRAL","0.0613240471","0.98%","LOW","-54.6119114169","66.3888888889","-33.3333333333","486,341","356,494","290,964","44,004,607.40","32,267,928.4333333333","26,342,900.60","Black Long Day","None","None","3.87%","-1.10%","0.00%","25,672,046.50","46,478,434.9998","87,091,842.9998","106,856,305.4998","87,844,670.8002","7.85","-20.71%","11.4649681529","0","1.3243084167","0"
"UNI","0.23","-0.0050","-2.13%","0.2350","0.23","0.2350","0.2350","100,000.00","23,330.00","0.00","0.32","0.21","0.2275","0.2130","0.2420","0.29","0.2434","0.24172","0.24081","0.26273","0.2398077109","0.241127613","0.2460372393","0.2584744938","DOWNTREND","SIDEWAYS","SIDEWAYS","44.3745986295","NEUTRAL","-0.000656149","5.01%","HIGH","-90.9639280975","0.00","-100.00","656,000","677,333","2,599,000","160,147.00","166,617.3333333333","694,159.50","Black Marubozu","Bearish Engulfing","None","4.55%","-17.86%","-8.00%","0.00","121,550.00","161,150.00","-774,300.00","-2,307,899.0004","0.00","0.00%","0.00","0","-0.6052631579","0"
"UPM","0.0067","-0.0001","-1.47%","0.0066","0.0066","0.0067","0.0068","5,000,000.00","33,400.00","0.00","0.0110","0.0060","0.0066","0.0062","0.0068","0.0071","0.00681","0.006898","0.007229","0.007936","0.0068109317","0.0069387497","0.0072411677","0.0078046286","DOWNTREND","SIDEWAYS","DOWNTREND","44.4730721236","NEUTRAL","-0.0000456363","2.31%","LOW","-154.1541541542","41.6666666667","-66.6666666667","10,900,000","10,400,000","9,000,000","73,840.00","70,646.6666666667","61,205.00","White Marubozu","Bullish Harami","None","0.00%","-2.90%","-1.47%","6,900.00","6,900.00","54,500.00","175,300.00","18,559,699.9999","0.00","0.00%","0.00","0","0.00","0"
"URC","150.00","-2.00","-1.32%","149.60","145.60","152.00","152.00","628,950.00","94,003,240.00","-13,940,402.00","185.30","131.00","146.85","142.50","152.00","159.90","150.29","156.6960","150.9120","153.0250","151.0111974504","152.8778697797","153.0510156163","155.339626987","SIDEWAYS","DOWNTREND","SIDEWAYS","46.6781599353","NEUTRAL","-1.5850053522","2.94%","LOW","-31.3581755243","70.3666969722","-33.9449541284","1,282,474","1,122,458","1,100,637","191,365,842.30","168,055,619.5333333333","164,424,770.95","None","None","None","-0.66%","0.67%","0.00%","44,989,147.00","-88,345,624.00","-946,190,297.00","37,960,152.00","-1,971,230,262.3996","4.80","-29.72%","31.25","0","4.2625745951","0"
"V","1.20","0.00","0.00%","1.20","1.20","1.20","1.20","4,000.00","4,800.00","0.00","1.73","1.16","1.19","1.16","1.21","1.30","1.2060","1.2242","1.2517","1.2797","1.2090223436","1.2237955071","1.2472472786","1.2824124759","SIDEWAYS","SIDEWAYS","SIDEWAYS","45.080905093","NEUTRAL","-0.0053520191","1.54%","LOW","-58.9569160998","0.00","-100.00","116,100","85,400","82,550","142,742.00","104,948.6666666667","100,881.50","White Marubozu","Bullish Harami","None","-3.23%","0.00%","0.00%","0.00","5,080.00","9,920.00","-465,610.00","-346,840.00","0.16","328.57%","7.50","0","0.5581395349","0"
"VITA","1.90","-0.04","-2.06%","1.94","1.86","1.94","1.94","10,557,000.00","20,066,320.00","-10,632,490.00","2.58","1.48","1.88","1.81","2.06","2.14","1.9515","1.9712","1.9771","2.0640","1.9579790291","1.9612981636","1.9811128427","1.9688510998","UPTREND","SIDEWAYS","SIDEWAYS","44.5372777743","NEUTRAL","0.0092168847","4.68%","NEUTRAL","-55.0645128518","27.750410509","-85.7142857143","8,408,800","10,609,867","9,330,350","16,795,277.00","21,372,817.3333333333","18,607,674.00","None","None","None","-3.06%","3.26%","-5.00%","-9,959,310.0001","-7,966,579.9998","-6,563,519.9998","18,108,229.9997","-80,224,839.00","0.04","300.00%","47.50","0","5.4285714286","0"
"VLL","6.50","0.19","3.01%","6.33","6.20","6.50","6.31","2,636,800.00","16,879,905.00","-1,275,351.00","7.30","4.73","6.10","5.78","6.80","7.01","6.3885","6.3574","6.1610","6.06795","6.3832078737","6.3333013672","6.2193542606","6.0260776409","SIDEWAYS","SIDEWAYS","SIDEWAYS","55.1635348137","NEUTRAL","-0.0024898526","3.23%","NEUTRAL","44.2635461715","58.9417989418","0.00","6,405,220","6,402,560","6,214,090","40,581,236.50","40,505,632.3333333333","39,416,329.30","None","None","None","8.51%","0.00%","0.00%","-61,698,474.00","-175,154,064.00","-303,125,544.00","-1,437,144,024.00","-2,567,776,499.9994","0.67","4.69%","9.7014925373","0","1.0383386581","0"
"VMC","2.63","0.00","0.00%","2.63","2.63","2.63","2.63","2,000.00","5,260.00","0.00","4.49","2.50","2.61","2.56","2.81","2.96","2.6935","2.7974","3.0055","3.5696","2.7091387033","2.8132830176","3.0375408422","3.4168378339","UPTREND","DOWNTREND","DOWNTREND","43.1716873394","NEUTRAL","-0.0380267483","3.26%","NEUTRAL","-74.4115413819","13.0434782609","-86.9565217391","55,500","75,600","105,750","145,713.00","197,858.6666666667","280,867.50","White Marubozu","Bullish Harami","Three White Soldiers","-11.74%","-0.75%","-7.07%","-293,220.00","458,480.00","2,320,690.00","4,993,490.00","39,385,460.9994","0.02","-50.00%","131.50","0","1.270531401","0"
"VUL","0.80","-0.07","-8.05%","0.88","0.78","0.88","0.87","50,643,000.00","42,082,280.00","438,670.00","1.82","0.60","0.66","0.61","0.93","1.74","1.1760","1.0852","0.9349","0.9863","1.0382233385","1.0669462013","1.0179572297","1.008879598","DOWNTREND","UPTREND","UPTREND","36.474635216","NEUTRAL","-0.0624139119","17.93%","HIGH","-84.7318564929","13.2768361582","-86.4406779661","58,799,800","54,930,067","44,782,500","47,161,031.00","53,061,220.6666666667","45,761,998.50","Black Long Day","None","None","2.56%","-51.22%","-16.67%","4,770,090.00","31,081.0001","-3,250,139.00","-3,774,969.00","10,205,160.9999","-0.08","-700.00%","-10.00","0","1.3559322034","0"
"VVT","23.90","-0.10","-0.42%","23.90","23.90","23.90","24.00","400.00","9,560.00","0.00","45.00","22.80","23.75","23.05","25.85","27.72","24.8650","25.2850","28.2405","28.87575","24.7085576453","25.6908760795","27.0170105434","26.8637006664","DOWNTREND","SIDEWAYS","DOWNTREND","45.5950383319","NEUTRAL","-0.3272645577","4.54%","NEUTRAL","-86.0845641471","13.5802469136","-88.8888888889","1,030","900","1,210","24,837.00","21,835.6666666667","30,431.00","White Marubozu","None","None","-4.02%","-0.42%","-0.42%","0.00","5,190.00","41,275.00","-538,220.00","10,961,212.9999","1.10","1.85%","21.7272727273","0","2.433808554","0"
"WEB","6.51","-0.11","-1.66%","6.60","6.50","6.75","6.62","561,000.00","3,697,069.00","0.00","11.96","6.00","6.40","6.06","6.96","7.42","6.8535","6.8874","7.5216","8.7906","6.8140732447","7.0230366922","7.5151401895","8.3532858159","DOWNTREND","SIDEWAYS","DOWNTREND","41.4896545394","NEUTRAL","-0.0378632913","5.54%","HIGH","-154.8195329087","21.6783216783","-85.3146853147","920,990","1,592,480","1,880,055","6,318,750.90","11,201,420.0666666667","13,162,568.20","Shooting Star","None","None","-14.79%","-7.00%","-6.73%","61,247.00","-12,935,671.0003","-24,177,857.0003","-41,412,232.0003","-496,733,427.9979","-0.62","-251.22%","-10.50","0","81.3750","0"
