"Stock","Last","Change","%Change","Open","Low","High","Close","Volume","Value","Net-Foreign","52 Week High","52 Week Low","Support 1","Support 2","Resistance 1","Resistance 2","MA 20","MA 50","MA 100","MA 200","EMA 20","EMA 50","EMA 100","EMA 200","Trend-Short","Trend-Medium","Trend-Long","RSI(14)","RSI(14)","MACD(12,26,9)","ATR(14)","Volatility","CCI(20)","STS(14,3,3)","%R(14)","VolumeSMA(10)","VolumeSMA(15)","VolumeSMA(20)","ValueSMA(10)","ValueSMA(15)","ValueSMA(20)","CandleStick(1)","CandleStick(2)","CandleStick(3)","YTD%","MTD%","WTD%","NFB(5)","NFB(15)","NFB(30)","NFB(60)","NFB(360)","EPS","EPS%","P/E","DPS%","P/BV","ROE"
"BHI","0.0640","0.0010","1.59%","0.0640","0.0630","0.0640","0.0630","3,850,000.00","244,660.00","0.00","0.0990","0.0620","0.0625","0.0585","0.0655","0.0725","0.06695","0.06746","0.06934","0.07409","0.0659353134","0.0674428047","0.0692665971","0.0717085219","DOWNTREND","SIDEWAYS","SIDEWAYS","41.0420993345","NEUTRAL","-0.0007623513","4.08%","NEUTRAL","-93.7223695844","16.8013468013","-77.7777777778","26,825,000","23,622,000","36,230,000","1,748,708.00","1,561,929.3333333333","2,467,008.00","Dragonfly Doji","Tweezer Bottoms","None","-9.86%","-4.48%","0.00%","0.00","321,200.00","217,960.00","497,880.00","6,887,670.0007","290,664.00","0.00%","0.0000002202","0","0.4266666667","0"
"BKR","1.65","-0.04","-2.37%","1.69","1.61","1.73","1.69","448,000.00","756,720.00","85,360.00","3.24","1.05","1.58","1.36","1.71","1.91","1.7140","1.7992","1.9298","1.81195","1.7109476742","1.7893004882","1.8471895323","1.8003536556","DOWNTREND","DOWNTREND","DOWNTREND","43.7786689527","NEUTRAL","-0.0328860086","6.04%","HIGH","-41.1153119093","0.00","-74.358974359","190,800","271,400","318,450","318,758.00","477,319.3333333333","547,359.50","None","None","None","-16.24%","0.61%","3.13%","54,160.00","67,860.00","889,220.00","564,130.00","-13,712,680.0003","0.05","350.00%","33.00","0","2.323943662","0"
"BLFI","3.20","0.02","0.63%","3.20","3.20","3.21","3.18","9,000.00","28,830.00","0.00","4.50","3.01","3.03","2.92","3.22","3.55","3.2150","3.5374","3.6978","3.85095","3.2417210229","3.4538978337","3.625074313","3.7320355074","DOWNTREND","DOWNTREND","DOWNTREND","44.7056130264","NEUTRAL","-0.1410328044","4.32%","NEUTRAL","-18.9013585351","31.6437611081","-48.6486486486","86,000","108,600","117,450","267,697.00","342,846.00","379,875.50","Gravestone Doji","Bullish Harami","None","-16.23%","-5.04%","4.92%","18,260.00","95,550.00","311,330.00","379,700.00","560,949.9997","2.55","-6.93%","1.2549019608","0","1.3223140496","0"
"BLOOM","14.34","0.16","1.13%","14.16","14.16","14.68","14.18","10,775,400.00","154,879,654.00","68,253,868.00","14.86","7.20","13.98","13.55","14.59","14.86","14.2770","13.35","11.9737","10.97425","14.1362689716","13.4170944943","12.4446066788","11.1992477036","DOWNTREND","UPTREND","UPTREND","54.9011416774","NEUTRAL","0.2936737799","3.66%","NEUTRAL","49.0339936415","56.8627450981","-38.2352941176","8,367,860","8,514,953","12,036,935","118,891,713.40","121,886,820.5333333333","172,143,362.20","Inverted Hammer","None","None","31.56%","-0.42%","0.28%","215,758,894.00","677,562,374.00","2,036,342,952.00","3,154,203,500.0004","5,468,750,059.5982","0.60","3,100.00%","23.90","0","5.1956521739","0"
"BMM","160.00","-20.00","-11.11%","179.90","160.00","179.90","180.00","850.00","139,376.00","0.00","265.00","96.10","146.50","108.00","182.90","232.60","155.10","134.6080","125.0260","126.71375","156.4746698394","141.098075128","132.9463303434","122.8332556331","UPTREND","UPTREND","UPTREND","52.8326790636","NEUTRAL","11.9028921833","14.78%","HIGH","27.1098605427","32.4094414677","-80.7692307692","2,647","5,989","4,830","448,436.50","1,073,621.20","849,391.55","Black Marubozu","None","Evening Star","33.22%","48.15%","-10.11%","793,730.00","34,106.00","53,424.00","92,372.00","54,349.00","-6.20","-91.95%","-25.8064516129","0","4.4284528093","0"
"BPI","115.00","5.70","5.22%","109.00","109.00","115.00","109.30","1,730,720.00","196,284,624.00","-12,531,075.00","129.00","95.60","108.80","105.20","116.75","124.45","115.51","117.97","111.0670","107.2870","114.7481587284","115.3211520772","112.615988329","108.6437924271","DOWNTREND","SIDEWAYS","UPTREND","49.1208431876","NEUTRAL","-1.4169106245","2.47%","LOW","-56.2072872127","21.4624505929","-43.4782608696","2,404,256","2,057,938","2,094,644","271,076,473.60","234,493,785.60","241,228,298.10","White Marubozu","None","None","6.38%","-4.09%","5.41%","-426,774,997.00","-1,369,027,284.00","-1,626,596,575.00","-1,258,684,440.00","-5,151,619,383.9995","5.51","-0.36%","20.8711433757","0","2.5302530253","0"
"BRN","1.00","0.01","1.01%","0.99","0.96","1.00","0.99","5,787,000.00","5,643,050.00","0.00","1.71","0.91","0.97","0.93","1.06","1.18","1.0520","1.0074","1.0088","1.15435","1.028262532","1.0232399065","1.0402599582","1.0699769038","DOWNTREND","UPTREND","SIDEWAYS","46.0624929807","NEUTRAL","0.0067880697","5.95%","HIGH","-120.6751054852","19.7530864197","-80.9523809524","8,039,800","9,785,000","14,359,850","8,172,019.00","10,335,285.3333333333","15,623,699.00","Hammer","Tweezer Bottoms","None","0.00%","-9.09%","-2.91%","-704,040.00","-1,346,009.9998","-3,216,059.9998","-2,920,949.9998","-17,725,805.9993","1.10","0.00%","0.9090909091","0","0.7518796992","0"
"BSC","0.2170","0.00","0.00%","0.2250","0.2160","0.2250","0.2170","780,000.00","169,470.00","0.00","0.32","0.2080","0.2160","0.2090","0.2320","0.2390","0.2209","0.21918","0.21945","0.23507","0.2205736588","0.2201420346","0.2227052454","0.2288128279","UPTREND","SIDEWAYS","SIDEWAYS","46.4431597659","NEUTRAL","0.0008214716","3.96%","NEUTRAL","-41.3793103448","5.6100217865","-97.0588235294","2,037,000","3,894,000","3,885,500","448,630.00","883,313.3333333333","873,707.00","Black Long Day","Bearish Engulfing","None","-3.13%","-1.36%","-3.13%","83,480.00","13,990.00","33,340.00","-166,790.00","26,796,110.00","-0.01","0.00%","-21.70","0","0.7750","0"
"CA","76.50","-3.45","-4.32%","79.95","72.25","79.95","79.95","4,100.00","312,660.00","0.00","105.00","53.00","73.00","53.00","83.00","93.00","68.1475","62.2030","64.3305","71.1580","70.4470026798","65.6954637956","66.4034868654","73.1069968227","UPTREND","UPTREND","SIDEWAYS","58.2982262341","NEUTRAL","4.1134178807","11.66%","HIGH","60.36322786","49.1699372057","-58.1632653061","8,841","25,795","19,629","685,321.50","2,049,569.50","1,552,331.2250","None","None","None","27.50%","40.88%","-5.56%","0.00","0.00","0.00","0.00","0.00","28,140,116.56","41.50%","0.0000027185","0","7.03125","0"
"CAB","97.00","11.75","13.78%","83.00","83.00","97.00","85.25","2,140.00","185,890.00","0.00","168.00","80.60","84.08","81.30","112.90","154.00","93.0350","90.0050","97.8105","0.00","91.3498181344","92.7797619179","98.0046253309","0.00","DOWNTREND","UPTREND","DOWNTREND","53.000482993","NEUTRAL","0.0585062542","11.85%","HIGH","-6.3378729079","7.5949005912","-83.5294117647","884","2,998","2,274","81,585.45","339,510.8333333333","257,110.3750","White Marubozu","None","Three White Soldiers","16.87%","-3.00%","13.78%","29,750.00","-415,060.00","-358,060.00","-858,060.00","0.00","0.00","0.00%","0.00","0","0.00","0"
"CAL","2.04","-0.01","-0.49%","2.05","2.03","2.05","2.05","1,136,000.00","2,318,000.00","-465,620.00","4.28","1.86","2.03","1.97","2.18","2.28","2.1115","2.0416","2.1714","2.55635","2.0961973154","2.1031158968","2.20946403","2.4437123313","UPTREND","UPTREND","DOWNTREND","44.7081742575","NEUTRAL","0.0175152189","3.60%","NEUTRAL","-125.3333333333","10.4102564103","-96.00","4,461,800","3,744,933","3,725,000","9,621,627.00","8,027,760.6667","7,953,718.50","None","None","None","-9.73%","-5.99%","-4.67%","-727,200.00","-227,640.0003","3,584,309.9998","15,918,729.9999","31,761,129.9991","0.35","-23.91%","5.5135","0","0.7083","0"
"CAT","32.00","8.15","34.17%","22.90","22.75","35.00","23.85","710,700.00","22,066,560.00","-118,560.00","51.20","14.00","22.30","21.10","33.50","49.02","27.3450","22.4972","20.9744","19.3161","25.8555265789","23.7341149633","21.918239012","20.2186619109","DOWNTREND","UPTREND","UPTREND","60.5858384663","NEUTRAL","1.2524476853","14.06%","HIGH","39.1406709829","18.086861504","-65.7534246575","228,740","536,153","413,545","6,394,899.00","18,535,089.3333333333","14,168,331.25","White Long Day","Bullish Engulfing","None","57.25%","35.59%","37.34%","-118,560.00","-7,342,815.00","-7,884,215.00","-7,848,717.0003","-7,214,542.0007","0.21","2,000.00%","152.380952381","0","2.9795158287","0"
"CDC","1.02","0.02","2.00%","1.00","1.00","1.03","1.00","499,000.00","501,830.00","3,000.00","1.65","0.99","1.00","0.9524","1.03","1.07","1.0345","1.0732","1.1274","1.297634","1.0328104086","1.0730737731","1.1375493505","1.2024823352","DOWNTREND","DOWNTREND","DOWNTREND","44.0537513514","NEUTRAL","-0.020209204","2.94%","LOW","-52.3415977961","33.3333333333","-62.50","427,300","407,333","338,800","429,651.00","413,846.6666666667","344,898.00","White Long Day","Tweezer Bottoms","None","-12.82%","-4.67%","-0.97%","5,830.00","149,420.00","151,580.00","364,549.9999","3,154,505.4997","0.11","-8.33%","9.2727272727","0","0.7183098592","0"
"CEB","92.90","2.90","3.22%","90.05","90.05","94.10","90.00","292,710.00","27,190,116.50","13,359,381.50","113.40","90.00","90.00","86.12","97.95","103.15","98.8050","99.5620","100.2170","101.95825","97.7245824492","99.2325690236","100.3558774312","100.9262290486","DOWNTREND","SIDEWAYS","SIDEWAYS","33.6484534195","NEUTRAL","-0.7542765376","2.32%","LOW","-182.8726908206","0.00","-78.1954887218","190,437","166,217","165,940","18,361,071.55","16,230,726.20","16,296,733.60","White Long Day","None","None","-7.10%","-7.38%","-1.06%","-12,095,640.50","7,123,468.00","53,689,238.00","198,878,025.50","1,456,178,035.0003","13.05","-18.94%","7.1187739464","0","1.4148644532","0"
"CEI","0.26","0.01","4.00%","0.2550","0.25","0.26","0.25","10,670,000.00","2,747,850.00","-12,850.00","0.3850","0.1530","0.2465","0.2350","0.2625","0.3425","0.28075","0.25698","0.23364","0.220385","0.2674842938","0.2584122492","0.2430806303","0.2232678022","DOWNTREND","UPTREND","UPTREND","46.9508522867","NEUTRAL","0.002847301","8.14%","HIGH","-87.2751499001","17.8560583055","-74.3243243243","36,187,000","48,940,000","100,445,000","9,816,671.00","13,670,917.3333333333","30,447,790.50","None","Bullish Harami","None","13.54%","-10.34%","1.96%","174,010.00","-3,590.00","-1,091,370.0001","2,910,709.9999","23,866,729.9999","0.00","0.00%","0.00","0","2.00","0"
"CEU","8.70","-0.01","-0.11%","8.72","8.70","8.72","8.71","400.00","3,482.00","0.00","10.96","8.05","8.66","8.20","8.96","9.38","8.7855","8.8694","8.9405","9.37975","8.7889829001","8.8500677325","8.9962779273","9.2412775169","SIDEWAYS","SIDEWAYS","SIDEWAYS","44.7771341427","NEUTRAL","-0.0250437816","1.11%","LOW","-70.8117443869","30.00","-100.00","9,490","9,147","7,805","83,224.40","80,205.8666666667","67,472.20","Black Marubozu","Bearish Engulfing","None","0.69%","-0.11%","-2.79%","8,960.00","35,090.00","43,890.00","78,114.9999","1,076,716.9998","0.21","-36.36%","41.4285714286","0","1.0714285714","0"
"CHI","6.00","0.00","0.00%","5.94","5.94","6.00","6.00","12,300.00","73,162.00","0.00","8.90","5.01","5.97","5.65","6.11","7.04","6.1335","5.9866","5.7521","5.5316","6.0913772","5.9840464829","5.8137126853","5.6107110974","SIDEWAYS","SIDEWAYS","UPTREND","45.9636028343","NEUTRAL","0.0516895337","3.81%","NEUTRAL","-97.2242620062","9.2615769712","-88.2352941176","147,490","123,500","181,690","907,284.60","757,415.00","1,136,929.40","White Marubozu","None","None","4.35%","-6.25%","0.00%","0.00","893,254.00","3,370,592.9997","7,803,461.9994","4,292,257.00","0.22","-31.25%","27.2727272727","0","1.6438356164","0"
"CHIB","35.10","0.15","0.43%","35.25","34.95","35.25","34.95","120,700.00","4,233,465.00","852,810.00","37.50","31.9444","34.85","33.32","35.35","36.52","35.1025","35.7750","34.68","34.12951","35.1564979696","35.2443267269","35.1757140209","35.3607526968","SIDEWAYS","SIDEWAYS","SIDEWAYS","45.4600295859","NEUTRAL","-0.1545707337","0.96%","LOW","-18.9469046045","15.9420289855","-73.9130434783","275,170","265,020","286,820","9,653,433.50","9,305,099.80","10,070,045.60","None","None","None","5.41%","-0.28%","0.57%","6,697,855.00","44,346,249.0002","76,857,633.9999","185,627,358.9987","915,181,553.1865","3.25","-0.31%","10.80","0","1.0591430296","0"
"CHP","3.70","0.06","1.65%","3.65","3.65","3.72","3.64","3,779,000.00","13,951,940.00","634,580.00","8.35","3.57","3.62","3.58","3.74","4.21","3.7615","4.1032","4.3696","5.3154","3.7879243846","4.0520886223","4.4732681621","5.5045643092","DOWNTREND","DOWNTREND","DOWNTREND","43.0988313221","NEUTRAL","-0.1161538","4.11%","NEUTRAL","-48.2269503546","9.3750","-84.3750","3,327,800","4,233,133","3,828,950","12,747,400.00","16,566,018.00","14,839,226.00","White Long Day","None","None","-24.18%","1.09%","1.65%","-1,724,520.00","-3,179,430.00","-24,039,329.9995","-107,635,593.0005","-2,225,584,207.0009","0.13","-85.71%","28.4615384615","0","0.6525573192","0"
"CIC","63.00","0.00","0.00%","58.85","58.85","63.00","63.00","60.00","3,697.00","0.00","80.00","50.8333","58.98","55.2084","63.85","66.20","62.5925","62.6120","63.66","64.5850425","62.2653415095","62.7463836376","63.201365657","62.0549405751","DOWNTREND","SIDEWAYS","SIDEWAYS","51.8907231819","NEUTRAL","-0.2787110187","3.54%","NEUTRAL","-56.2805872757","47.0733120835","-30.2521008403","34,661","23,792","38,005","2,099,677.75","1,442,936.80","2,367,068.1750","White Marubozu","None","None","-0.32%","-1.49%","0.00%","-27,518.00","865,993.50","875,508.00","69,550,309.50","568,163,856.5003","1.85","-8.87%","34.0540540541","0","6.00","0"
"CIP","289.00","0.00","0.00%","289.00","289.00","289.00","289.00","10.00","2,890.00","0.00","460.00","151.10","265.00","238.00","295.00","439.50","321.95","239.17","204.0370","182.6020","295.0279851405","256.8761562299","222.977838012","195.223609566","DOWNTREND","UPTREND","UPTREND","50.6363141057","NEUTRAL","23.8014281246","14.73%","HIGH","-66.1215424995","19.5738407933","-76.9230769231","433","901","1,099","137,037.80","328,395.0666666667","399,780.30","White Marubozu","Bullish Harami","Three White Soldiers","53.72%","21.43%","-0.34%","0.00","11,592.00","11,592.00","44,651.00","31,206.00","26.98","475.77%","10.7116382506","0","3.3777466106","0"
"CLC","7.88","0.23","3.01%","7.65","7.64","7.90","7.65","865,200.00","6,734,562.00","2,013,876.00","11.22","7.00","7.42","7.18","8.02","9.04","7.5655","8.1938","8.5663","0.00","7.6902714753","8.0509662353","8.5760209518","0.00","SIDEWAYS","DOWNTREND","DOWNTREND","52.4790610142","NEUTRAL","-0.2036250068","4.32%","NEUTRAL","106.9361870789","63.6363636364","-28.1818181818","1,718,000","1,575,453","1,724,185","13,080,375.40","12,064,172.20","13,198,119.20","White Long Day","None","None","-10.25%","3.68%","0.51%","5,802,197.00","-13,487,046.00","-23,172,608.0003","-22,910,550.0004","0.00","0.40","0.00%","19.70","0","1.0779753762","0"
"CLI","4.62","0.02","0.43%","4.66","4.62","4.70","4.60","193,000.00","895,110.00","0.00","5.98","4.21","4.58","4.27","4.74","4.94","4.7460","4.7092","4.7610","0.00","4.7013173659","4.7162539255","4.7839471476","0.00","DOWNTREND","SIDEWAYS","SIDEWAYS","44.5995858551","NEUTRAL","0.0144415327","2.92%","LOW","-81.9197896121","20.1550387597","-76.7441860465","1,049,000","1,038,800","1,009,800","5,018,143.00","4,988,483.3333333333","4,831,616.50","None","None","None","-5.33%","-2.53%","0.43%","10,930.00","10,204,750.00","16,773,839.00","40,426,107.0001","0.00","0.76","-5.00%","6.0789473684","0","1.7433962264","0"
"CNPF","17.06","0.06","0.35%","17.00","16.82","17.10","17.00","995,500.00","16,942,698.00","-2,204,134.00","19.20","14.00","16.81","16.10","17.57","18.51","17.0740","16.3056","15.9980","16.7148","17.0366084929","16.5462802573","16.3620629934","16.3999504039","UPTREND","UPTREND","SIDEWAYS","55.476678209","NEUTRAL","0.3831214973","1.95%","LOW","-5.9266252327","46.4971751412","-62.7118644068","1,284,290","1,882,147","1,611,895","22,349,167.20","32,431,579.1333333333","27,607,657.05","Spinning Top","None","None","5.44%","5.05%","-1.50%","15,000,096.00","220,156,379.9998","353,840,375.9994","473,245,771.9994","1,996,581,277.9965","0.76","1.33%","22.4473684211","0","4.2756892231","0"
"COAL","0.3250","0.0150","4.84%","0.31","0.31","0.3250","0.31","750,000.00","239,150.00","0.00","0.48","0.30","0.3075","0.30","0.33","0.34","0.31025","0.3160","0.3290","0.35885","0.3124981254","0.3166514046","0.3298984536","0.3552598775","UPTREND","SIDEWAYS","DOWNTREND","55.8666484069","NEUTRAL","-0.0010877561","3.88%","NEUTRAL","135.8024691358","47.619047619","-28.5714285714","912,000","1,154,667","1,060,000","285,825.00","359,276.6666666667","328,697.50","White Marubozu","Bullish Engulfing","None","4.84%","6.56%","3.17%","3,150.00","-45,150.00","-96,100.00","-48,350.0001","-709,515.00","0.00","0.00%","0.00","0","0.3350515464","0"
"COL","15.68","0.20","1.29%","15.62","15.62","15.70","15.48","512,800.00","8,049,108.00","-3,136.00","18.60","15.00","15.45","14.65","15.69","16.20","15.5010","15.5024","15.5580","15.8139","15.5009585486","15.5137792098","15.5923035088","15.7216083168","SIDEWAYS","SIDEWAYS","SIDEWAYS","63.0644943286","NEUTRAL","0.0009550397","0.86%","LOW","294.4444444444","71.0648148148","-5.5555555556","102,300","145,167","124,390","1,595,681.20","2,256,985.8666666667","1,932,279.60","White Long Day","None","None","1.16%","1.16%","1.16%","342,510.00","-5,319,634.00","-4,404,674.00","-4,346,596.00","-188,621,591.9984","0.74","5.71%","21.1891891892","0","5.1409836066","0"
"COSCO","7.23","0.07","0.98%","7.19","7.15","7.34","7.16","808,800.00","5,850,539.00","2,543,352.00","8.84","7.00","7.02","7.02","7.35","7.58","7.2475","7.3668","7.5635","7.80855","7.2673902765","7.374872887","7.5427966748","7.7662352317","SIDEWAYS","SIDEWAYS","SIDEWAYS","46.8893893904","NEUTRAL","-0.0458797776","2.08%","LOW","-16.1616161616","34.9206349206","-45.2380952381","1,320,880","1,926,567","1,811,895","9,651,846.50","13,945,229.9333333333","13,121,328.10","None","None","None","-6.10%","-1.23%","2.55%","7,059,807.00","23,401,973.00","30,188,392.00","9,138,749.00","729,168,364.9995","0.68","3.03%","10.6323529412","0","0.6669741697","0"
"CPG","0.44","0.01","2.33%","0.43","0.43","0.4450","0.43","24,600,000.00","10,712,900.00","-1,339,500.00","0.69","0.42","0.43","0.4225","0.4425","0.4750","0.43925","0.4492","0.46725","0.503825","0.4380952234","0.4485826602","0.4655204612","0.4888010523","DOWNTREND","SIDEWAYS","DOWNTREND","49.8640884608","NEUTRAL","-0.0041923705","3.32%","NEUTRAL","-19.0677966102","23.3766233766","-57.1428571429","19,553,000","16,246,000","16,074,500","8,568,470.00","7,132,948.3333333333","7,117,481.25","White Long Day","Bullish Engulfing","None","-10.20%","3.53%","1.15%","-3,690,200.00","-8,086,650.00","-10,825,050.00","-24,942,250.00","-843,484,738.9995","0.05","-50.00%","8.80","0","0.3211678832","0"
"CPM","1.63","0.01","0.62%","1.60","1.60","1.63","1.62","1,021,000.00","1,641,130.00","0.00","1.86","0.54","1.59","1.54","1.66","1.72","1.6775","1.6522","1.6385","1.4352","1.6626360452","1.6542643819","1.5980582029","1.42923149","DOWNTREND","SIDEWAYS","SIDEWAYS","44.0493428292","NEUTRAL","-0.0001738107","2.78%","LOW","-126.8524007113","0.00","-57.1428571429","1,563,300","1,304,600","1,275,000","2,547,837.00","2,143,339.3333333333","2,109,958.00","White Marubozu","None","None","0.00%","-4.68%","1.24%","135,030.00","213,010.00","-1,054,940.0002","-874,590.0002","-3,069,530.0007","-0.03","0.00%","-54.3333333333","0","1.63","0"
"CPV","6.13","-0.13","-2.08%","6.05","6.05","6.13","6.26","8,000.00","48,720.00","0.00","9.15","5.30","6.05","5.71","6.74","8.28","6.2860","6.0334","5.9305","5.7325","6.2284724126","6.090570873","5.9539075413","5.4723482427","DOWNTREND","UPTREND","SIDEWAYS","49.0266648614","NEUTRAL","0.0864477549","6.82%","HIGH","-36.3288718929","9.417989418","-95.873015873","21,140","38,980","32,745","132,493.90","275,022.9333333333","220,972.15","White Marubozu","None","None","-1.13%","-12.43%","-5.69%","0.00","0.00","0.00","0.00","0.00","0.26","-38.10%","23.5769230769","0","2.7863636364","0"
