"Stock","Last","Change","%Change","Open","Low","High","Close","Volume","Value","Net-Foreign","52 Week High","52 Week Low","Support 1","Support 2","Resistance 1","Resistance 2","MA 20","MA 50","MA 100","MA 200","EMA 20","EMA 50","EMA 100","EMA 200","Trend-Short","Trend-Medium","Trend-Long","RSI(14)","RSI(14)","MACD(12,26,9)","ATR(14)","Volatility","CCI(20)","STS(14,3,3)","%R(14)","VolumeSMA(10)","VolumeSMA(15)","VolumeSMA(20)","ValueSMA(10)","ValueSMA(15)","ValueSMA(20)","CandleStick(1)","CandleStick(2)","CandleStick(3)","YTD%","MTD%","WTD%","NFB(5)","NFB(15)","NFB(30)","NFB(60)","NFB(360)","EPS","EPS%","P/E","DPS%","P/BV","ROE"
"NIKL","5.89","-0.01","-0.17%","5.91","5.87","5.93","5.90","522,400.00","3,075,659.00","-443,404.00","8.17","5.56","5.88","5.58","6.11","6.52","6.1415","6.3268","6.4546","6.5371","6.1322245557","6.2726163164","6.3996293882","6.5038716831","SIDEWAYS","DOWNTREND","SIDEWAYS","38.6332295169","NEUTRAL","-0.0711750175","3.18%","NEUTRAL","-129.5168493707","6.1446303391","-97.2602739726","2,190,750","2,260,813","2,114,240","13,467,620.20","13,921,025.9333333333","13,000,430.20","None","None","None","-6.95%","-6.06%","-0.17%","-34,549,020.00","280,649.00","36,431,383.9997","200,073,518.9997","-293,495,887.9987","0.34","30.77%","17.3235294118","0","1.5298701299","0"
"NOW","6.85","-1.27","-15.64%","8.00","6.82","8.00","8.12","39,974,300.00","290,432,476.00","-13,983,742.00","20.00","2.17","6.84","5.23","10.41","15.62","11.91","9.5202","6.1334","4.3029","10.778129866","9.6044741999","7.4382019751","5.4914579693","DOWNTREND","UPTREND","UPTREND","31.7746541728","NEUTRAL","0.3175056814","23.41%","HIGH","-176.0884885253","7.016562984","-99.6732026144","27,995,570","24,222,533","24,337,415","268,202,960.00","256,899,237.8666666667","275,927,405.20","Black Long Day","None","None","142.91%","-47.39%","-15.64%","2,073,686.0001","-4,915,144.9999","-68,297,614.9999","-116,479,206.9999","-126,274,647.0006","0.00","100.00%","0.00","0","7.6966292135","0"
"NRCP","1.15","-0.03","-2.54%","1.18","1.13","1.18","1.18","1,199,000.00","1,374,140.00","-80,390.00","1.93","0.70","1.08","0.96","1.28","1.66","1.3660","1.4102","1.1488","1.02065","1.3183769675","1.3290659687","1.218458103","1.084321174","DOWNTREND","DOWNTREND","UPTREND","38.5970535403","NEUTRAL","-0.0558015956","10.04%","HIGH","-95.8744067178","32.1272470341","-73.9130434783","2,994,500","3,465,733","4,139,700","3,668,358.00","4,557,684.00","5,888,706.00","None","None","None","19.79%","-27.67%","-2.54%","2,192,090.00","6,124,579.9999","14,226,379.9999","14,414,779.9997","105,697,839.9998","0.09","350.00%","12.7777777778","0","0.4655870445","0"
"OM","0.47","0.0050","1.08%","0.4650","0.4650","0.47","0.4650","300,000.00","140,900.00","0.00","0.88","0.4050","0.4275","0.4150","0.4950","0.54","0.45175","0.4521","0.4784","0.50655","0.4547052496","0.4593909232","0.4762255783","0.4990021828","UPTREND","SIDEWAYS","DOWNTREND","55.2307051474","NEUTRAL","0.0006240733","4.36%","NEUTRAL","67.8374655647","35.2941176471","-47.0588235294","427,000","588,667","512,500","199,995.00","275,260.00","237,047.50","White Marubozu","None","Three White Soldiers","4.44%","9.30%","1.08%","0.00","8,700.00","8,700.00","57,350.00","39,213,760.0001","0.02","300.00%","23.50","0","0.661971831","0"
"OPM","0.0120","0.00","0.00%","0.0120","0.0110","0.0120","0.0120","38,600,000.00","458,100.00","0.00","0.0140","0.01","0.0110","0.01","0.0130","0.0140","0.0120","0.01228","0.01223","0.011685","0.0119720056","0.0121390528","0.0121103529","0.0118811951","DOWNTREND","SIDEWAYS","SIDEWAYS","49.5637572547","NEUTRAL","-0.0001546951","6.40%","HIGH","-51.2820512821","50.00","-50.00","31,400,000","39,160,000","38,065,000","365,075.00","460,770.00","450,202.50","Dragonfly Doji","Bullish Harami","None","0.00%","0.00%","0.00%","0.00","0.00","0.00","0.00","0.00","0.00","0.00%","0.00","0","0.00","0"
"OPMB","0.0120","0.00","0.00%","0.0120","0.0120","0.0120","0.0120","700,000.00","8,400.00","0.00","0.0150","0.01","0.0110","0.01","0.0125","0.0130","0.01215","0.01224","0.01252","0.012005","0.0121989415","0.0122765374","0.0122683633","0.0121450121","UPTREND","SIDEWAYS","SIDEWAYS","45.683826625","NEUTRAL","-0.0000099515","3.54%","NEUTRAL","-51.2820512821","0.00","-100.00","1,340,000","3,660,000","10,790,000","16,720.00","45,386.6666666667","130,920.00","White Marubozu","Bullish Harami","Three White Soldiers","0.00%","0.00%","0.00%","0.00","-126,000.00","-499,200.00","-631,300.00","-3,874,200.00","0.00","0.00%","0.00","0","0.00","0"
"ORE","0.85","0.01","1.19%","0.89","0.84","0.89","0.84","308,000.00","262,400.00","0.00","1.34","0.84","0.84","0.84","0.90","1.11","0.9005","0.9072","0.9266","0.98775","0.8950029185","0.9073814665","0.9298371712","0.9635661536","SIDEWAYS","SIDEWAYS","SIDEWAYS","41.3651930828","NEUTRAL","-0.0013497667","6.88%","HIGH","-89.9795501022","0.00","-97.2222222222","4,027,800","2,746,000","2,116,650","4,089,992.00","2,780,966.00","2,135,190.00","Black Long Day","None","None","-10.53%","-2.30%","1.19%","0.00","41,050.00","43,600.00","-154,960.00","-2,319,889.00","0.06","0.00%","14.1666666667","0","0.3526970954","0"
"OV","0.0120","0.00","0.00%","0.0120","0.0120","0.0130","0.0120","3,800,000.00","46,300.00","0.00","0.0150","0.0110","0.0115","0.0110","0.0130","0.0135","0.0121","0.01174","0.01164","0.011925","0.0120312663","0.0118452119","0.0118081322","0.0119763986","UPTREND","UPTREND","SIDEWAYS","50.3385692407","NEUTRAL","0.000158938","8.10%","HIGH","49.2753623188","50.00","-50.00","23,910,000","37,873,333","46,040,000","291,120.00","455,220.00","548,370.00","Gravestone Doji","None","None","0.00%","0.00%","0.00%","-13,800.00","315,600.00","420,100.00","-1,883,100.00","45,639,100.00","0.00","0.00%","0.00","0","1.20","0"
"PA","0.0440","-0.0020","-4.35%","0.0440","0.0440","0.0470","0.0460","5,100,000.00","229,800.00","0.00","0.0680","0.0370","0.0435","0.0415","0.0470","0.0515","0.04545","0.04272","0.04479","0.04793","0.0447716995","0.044033811","0.0449567114","0.0463519298","UPTREND","UPTREND","DOWNTREND","48.7693705209","NEUTRAL","0.0009968965","6.40%","HIGH","-24.2566510172","20.00","-90.00","38,025,000","30,556,667","48,662,500","1,811,701.00","1,438,587.3333333333","2,309,330.50","Gravestone Doji","None","None","-2.22%","-10.20%","-4.35%","0.00","-255,090.00","36,610.00","234,810.00","18,899,179.9995","0.00","0.00%","0.00","0","0.00","0"
"PAL","10.30","0.30","3.00%","10.48","10.30","10.98","10.00","2,900.00","30,616.00","0.00","12.93","9.80","9.90","9.72","10.65","11.28","10.5950","10.7336","10.9459","11.24715","10.5393129911","10.7431614889","10.9247133805","11.1521990074","DOWNTREND","SIDEWAYS","SIDEWAYS","44.0037559524","NEUTRAL","-0.1313597797","4.85%","NEUTRAL","-37.4581939799","25.00","-58.3333333333","16,170","13,453","12,175","167,195.50","140,062.60","127,394.75","Shooting Star","None","None","-9.97%","-6.36%","3.00%","10,000.00","30,142.00","103,280.00","249,778.6526865269","513,951.9942849432","-0.17","-270.00%","-60.5882352941","0","22.3913043478","0"
"PAX","2.76","0.00","0.00%","2.76","2.76","2.76","2.76","3,000.00","8,280.00","0.00","4.21","2.76","2.67","2.50","2.83","3.42","2.88","2.8726","2.8975","3.02085","2.8748632626","2.8855136226","2.9077915174","2.9235913755","UPTREND","SIDEWAYS","SIDEWAYS","43.8978191981","NEUTRAL","0.0037524756","4.58%","NEUTRAL","-91.2305106358","0.00","-100.00","173,900","119,667","96,850","541,586.00","371,826.00","299,581.00","White Marubozu","Tweezer Bottoms","None","-1.78%","-2.47%","0.00%","111,870.00","-14,500.00","-4,560.00","341,699.9998","4,929,939.9997","0.01","0.00%","276.00","0","1.4603174603","0"
"PBB","12.30","-0.48","-3.76%","12.24","11.80","12.30","12.78","20,500.00","250,108.00","0.00","14.50","11.58","12.05","11.58","12.88","13.56","12.7610","12.97","12.6180","12.8618995","12.6993873722","12.786627335","12.7648170033","12.7174952125","DOWNTREND","SIDEWAYS","SIDEWAYS","40.9588965133","NEUTRAL","-0.1184852167","2.78%","LOW","-170.9426209928","42.1045007129","-57.6271186441","43,840","49,927","43,800","550,435.60","631,503.0666666667","557,038.20","Hammer","None","None","2.67%","-3.15%","-3.76%","0.00","-112,210.00","-314,360.00","3,360,962.00","-38,058,354.0001","0.72","-30.77%","17.0833333333","0","0.8367346939","0"
"PBC","23.90","0.45","1.92%","21.80","21.50","24.45","23.45","7,700.00","168,245.00","0.00","26.50","21.50","22.48","21.75","24.22","25.85","24.23","24.71","24.8805","24.7905","24.1992894401","24.5813725786","24.7543866806","25.1570409423","DOWNTREND","SIDEWAYS","SIDEWAYS","45.1665191155","NEUTRAL","-0.2920564544","4.75%","NEUTRAL","-97.9069365162","57.8812974465","-31.4285714286","3,300","3,693","4,200","75,768.00","85,601.3333333333","99,223.50","White Long Day","None","None","-0.42%","-1.04%","1.70%","0.00","4,890.00","160,465.00","167,815.00","11,335,140.00","2.38","250.00%","10.0420168067","0","0.9063329541","0"
"PCOR","9.00","0.32","3.69%","8.68","8.68","9.00","8.68","1,423,300.00","12,623,235.00","2,173,590.00","11.42","8.59","8.67","8.57","9.05","9.57","9.1155","9.2598","9.3880","9.66975","9.0792702001","9.2260508747","9.3747723998","9.5221382794","DOWNTREND","SIDEWAYS","SIDEWAYS","45.7220421845","NEUTRAL","-0.0834264525","2.17%","LOW","-104.9309664694","16.4696611505","-63.829787234","4,450,160","3,297,347","3,065,170","40,410,297.30","29,978,024.1333333333","27,902,483.10","White Marubozu","Bullish Engulfing","None","-1.85%","-2.07%","3.69%","-16,503,255.0005","-124,985,486.0006","-105,875,546.0008","-167,430,027.0009","-761,056,832.9995","0.97","142.50%","9.2783505155","0","1.0356731876","0"
"PERC","4.81","-0.11","-2.24%","4.94","4.80","4.94","4.92","194,000.00","938,770.00","96,570.00","9.10","3.97","4.80","4.60","5.16","5.82","5.0555","4.9364","5.4928","6.19665","5.0238180205","5.1160804406","5.4058959974","5.5591960024","UPTREND","SIDEWAYS","DOWNTREND","41.4968284443","NEUTRAL","0.0324210779","4.86%","NEUTRAL","-102.6648182378","4.2948315547","-99.1525423729","2,282,730","1,646,307","1,381,880","12,363,026.20","8,872,421.60","7,391,862.55","Black Long Day","None","None","-21.15%","0.21%","-2.24%","356,248.00","1,274,328.00","2,766,516.00","3,301,452.9997","1,605,543.9998","0.01","0.00%","481.00","0","30.0625","0"
"PF","590.00","10.00","1.72%","579.00","574.50","594.00","580.00","34,260.00","20,081,795.00","6,270,765.00","660.00","279.00","557.50","532.00","599.50","637.00","612.90","611.69","555.9260","431.96","605.904997222","596.3700285915","547.8410723564","468.1382701401","DOWNTREND","SIDEWAYS","UPTREND","42.4953674331","NEUTRAL","-2.4316798451","2.68%","LOW","-112.1916842847","25.7936507937","-58.3333333333","23,363","22,053","20,687","13,952,320.00","13,339,364.6666666667","12,586,655.25","None","None","None","11.53%","-4.84%","1.72%","168,990.00","-16,654,120.00","23,875,900.00","-490,383,630.00","-1,059,378,817.0008","34.47","28.67%","17.1163330432","0","3.2995917454","0"
"PFP2","983.00","-17.00","-1.70%","983.00","983.00","983.00","1,000.00","1,000.00","983,000.00","0.00","1,025.00","957.00","980.00","968.50","1,009.00","1,039.50","993.65","998.42","1,004.96","1,010.66","994.6436359482","998.2199050162","1,003.0208457058","1,009.1239678683","SIDEWAYS","SIDEWAYS","SIDEWAYS","42.2271112813","NEUTRAL","-1.7815380064","0.82%","LOW","-100.1517450683","49.4252873563","-89.6551724138","4,900","3,600","2,932","4,893,991.50","3,593,924.3333333333","2,926,165.75","White Marubozu","None","Three White Soldiers","-1.70%","-0.71%","0.10%","0.00","-4,900.00","-4,900.00","175,545.00","-69,456,185.00","0.00","0.00%","0.00","0","0.00","0"
"PGOLD","52.00","-0.80","-1.52%","52.75","50.10","52.75","52.80","481,040.00","24,818,339.00","-8,420,031.50","55.10","41.15","51.05","48.92","53.35","55.00","52.8050","52.4340","51.2155","49.71575","52.6234662774","52.1512678198","51.3983567283","49.7166060411","SIDEWAYS","SIDEWAYS","SIDEWAYS","45.8180418793","NEUTRAL","0.3543216883","2.08%","LOW","-111.194465283","48.7215857428","-51.2820512821","1,223,691","1,334,077","1,355,997","64,950,078.35","70,951,707.6333333333","71,607,462.30","Hanging Man","None","None","4.00%","0.19%","-1.52%","72,293,247.50","415,221,521.50","343,113,464.00","672,951,403.00","-1,230,167,693.4997","1.41","6.82%","36.8794326241","0","3.0552291422","0"
"PHA","0.44","-0.0250","-5.38%","0.4650","0.4350","0.47","0.4650","18,300,000.00","8,268,650.00","-102,700.00","0.53","0.32","0.43","0.3425","0.53","0.54","0.41575","0.3803","0.37055","0.3872","0.4244608076","0.3939552785","0.3842029796","0.3896829047","UPTREND","UPTREND","SIDEWAYS","55.9530470692","NEUTRAL","0.023076972","7.47%","HIGH","66.2206210328","65.5555555556","-60.00","25,472,600","17,509,067","14,049,300","11,890,616.50","8,142,584.3333333333","6,470,833.25","Black Long Day","None","None","20.55%","23.94%","-5.38%","-791,200.00","442,500.00","442,500.00","487,200.00","5,486,800.00","-0.08","-233.33%","-5.50","0","1.8333333333","0"
"PHEN","1.51","0.01","0.67%","1.51","1.50","1.51","1.50","285,000.00","427,700.00","315,000.00","2.24","1.50","1.50","1.50","1.56","1.62","1.5515","1.6202","1.6198","1.7425","1.5511079035","1.5903831266","1.6412491667","1.7509994456","DOWNTREND","DOWNTREND","SIDEWAYS","39.8442380778","NEUTRAL","-0.0205000538","2.58%","LOW","-156.7328918322","0.00","-91.6666666667","661,100","751,800","827,650","1,012,547.00","1,155,817.3333333333","1,274,473.00","Dragonfly Doji","Tweezer Bottoms","None","-3.82%","-1.95%","0.67%","3,767,910.00","5,764,960.00","6,612,900.00","36,297,430.00","397,904,699.9973","0.18","-33.33%","8.3888888889","0","0.807486631","0"
"PHES","0.3950","0.02","5.33%","0.38","0.38","0.4050","0.3750","4,670,000.00","1,833,100.00","0.00","0.66","0.29","0.36","0.3075","0.4025","0.50","0.3930","0.3569","0.36495","0.4126","0.388802712","0.3723807806","0.3770050513","0.3805744949","UPTREND","UPTREND","SIDEWAYS","52.3854425516","NEUTRAL","0.0187695211","9.11%","HIGH","-2.00","24.8366013072","-73.5294117647","14,979,000","33,172,000","33,002,000","6,695,607.50","14,807,245.00","14,637,678.75","None","None","None","11.27%","27.42%","5.33%","19,000.00","-178,550.00","-552,850.00","-885,650.00","-5,638,340.00","0.02","0.00%","19.75","0","0.5337837838","0"
"PHN","8.00","0.00","0.00%","8.00","8.00","8.00","8.00","6,200.00","49,600.00","0.00","11.00","7.50","7.75","7.66","8.30","9.24","8.1795","8.2202","8.7013","9.4718995","8.1756172264","8.3100231953","8.6630552869","9.1866344272","UPTREND","SIDEWAYS","DOWNTREND","42.3671363468","NEUTRAL","-0.0159975916","2.41%","LOW","-69.447242931","42.8571428571","-50.00","31,530","44,187","47,130","257,774.50","362,295.7333333333","384,268.20","White Marubozu","Bullish Harami","None","-4.76%","-3.61%","0.00%","-485,315.9999","-1,490,455.9999","-2,520,115.9999","-1,685,502.00","-14,023,841.9996","-0.15","-107.61%","-53.3333333333","0","0.3262642741","0"
"PIP","2.93","0.08","2.81%","2.85","2.83","2.93","2.85","1,097,000.00","3,142,660.00","852,070.00","4.09","2.12","2.78","2.60","3.06","3.19","2.8070","2.7728","2.6113","2.8547","2.8142194171","2.751927784","2.7405855951","2.8561072202","UPTREND","SIDEWAYS","UPTREND","59.8010927757","NEUTRAL","0.0204585172","4.01%","NEUTRAL","88.447133391","87.1814671815","0.00","1,016,200","856,467","1,187,100","2,878,624.00","2,398,818.6666666667","3,381,947.00","White Long Day","None","None","36.28%","-3.30%","2.81%","5,004,210.00","15,032,110.00","29,748,439.9999","93,068,720.0006","159,863,840.0006","0.21","-8.70%","13.9523809524","0","1.1312741313","0"
"PIZZA","14.12","-0.58","-3.95%","14.78","14.08","14.80","14.70","172,300.00","2,478,114.00","-233,892.00","17.48","12.00","14.10","13.27","15.20","16.15","15.4210","15.6296","14.3736","13.7622","15.2885942067","15.2364007488","14.702165584","14.0837544693","DOWNTREND","SIDEWAYS","UPTREND","30.231147002","NEUTRAL","-0.1207753349","2.86%","LOW","-189.9876667788","9.8881900769","-98.1132075472","613,040","535,600","498,115","9,299,649.60","8,210,591.3333333333","7,667,103.00","Black Long Day","Bearish Engulfing","None","4.90%","-7.95%","-3.95%","-11,848,606.00","-14,756,999.9997","49,903,712.00","217,413,260.00","0.00","0.55","-37.50%","25.6727272727","0","5.8347107438","0"
"PLC","1.08","-0.01","-0.92%","1.09","1.08","1.11","1.09","2,526,000.00","2,759,230.00","-208,120.00","1.70","1.08","1.06","1.00","1.12","1.26","1.1690","1.2052","1.2637","1.4204","1.1507181382","1.2012261625","1.2684751958","1.332966954","DOWNTREND","DOWNTREND","DOWNTREND","27.767110519","OVERSOLD","-0.0252685804","3.15%","NEUTRAL","-142.2902494331","8.2633053221","-100.00","4,633,300","3,847,267","4,062,950","5,173,835.00","4,348,065.3333333333","4,718,247.00","Shooting Star","None","None","-20.00%","-14.29%","-0.92%","-14,533,470.00","-16,071,710.00","-19,448,850.00","-42,868,320.00","-105,117,070.00","0.05","66.67%","21.60","0","2.0769230769","0"
"PMPC","7.65","-0.25","-3.16%","7.90","7.61","7.90","7.90","44,200.00","348,901.00","0.00","14.90","6.05","7.63","7.28","7.90","8.18","7.9050","8.4230","8.8710","9.2983","7.9682747959","8.3289811706","8.7334475265","8.6304530476","SIDEWAYS","DOWNTREND","DOWNTREND","38.0356987387","NEUTRAL","-0.176453096","2.78%","LOW","-126.184673707","29.5138888889","-89.5833333333","14,400","13,687","13,405","114,547.90","108,443.60","106,426.45","Black Long Day","Bearish Engulfing","None","-11.87%","-4.38%","-3.16%","0.00","0.00","0.00","0.00","0.00","1.26","110.00%","6.0714285714","0","0.7536945813","0"
"PNB","54.10","-0.20","-0.37%","54.20","54.00","54.50","54.30","32,270.00","1,750,661.00","-1,279,649.00","71.00","54.00","54.05","52.30","56.30","58.00","56.4275","57.0130","57.08","60.37275","56.1140146228","56.757158757","57.514146213","58.5426732119","DOWNTREND","SIDEWAYS","SIDEWAYS","26.7261318545","OVERSOLD","-0.3835946141","1.45%","LOW","-227.3133479568","6.3652721548","-97.3684210526","81,011","111,161","93,218","4,483,817.25","6,252,126.40","5,251,437.2750","Shooting Star","None","None","-4.59%","-5.50%","-0.37%","-943,357.50","-4,251,733.00","13,655,606.50","-82,310,189.50","-503,007,887.9989","4.84","95.95%","11.1776859504","0","0.5939833114","0"
"PNX","11.78","-0.02","-0.17%","11.80","11.30","11.80","11.80","169,900.00","1,968,854.00","802,656.00","13.84","7.70","11.02","10.40","12.15","12.89","12.3430","12.5524","12.4126","11.84785","12.1858416168","12.4182972508","12.2954009136","11.5212883336","DOWNTREND","SIDEWAYS","SIDEWAYS","42.3113383557","NEUTRAL","-0.192486853","4.12%","NEUTRAL","-105.174782476","36.1403508772","-55.7894736842","146,560","137,133","317,560","1,724,818.70","1,644,010.60","3,978,680.45","Hanging Man","Tweezer Tops","None","-9.38%","-6.51%","-0.17%","764,928.00","3,247,480.00","-59,975,958.00","-82,860,444.00","-445,632,236.9992","1.17","88.71%","10.0683760684","0","1.4854981084","0"
"PNX3A","102.00","-2.80","-2.67%","102.10","102.00","102.10","104.80","900.00","91,832.00","0.00","108.00","100.10","100.10","100.10","104.90","109.20","103.9850","103.7380","104.4350","105.4390","103.967988785","104.0939321189","104.3999571486","104.8923122935","SIDEWAYS","SIDEWAYS","SIDEWAYS","42.0816446315","NEUTRAL","0.0625672712","0.98%","LOW","-114.0710382514","32.2222222222","-100.00","845","4,019","8,242","88,304.80","413,206.20","846,804.20","Black Marubozu","None","Evening Star","-1.64%","-0.49%","-2.67%","0.00","0.00","3,171.00","3,171.00","0.00","0.00","0.00%","0.00","0","0.00","0"
"PNX3B","111.00","0.50","0.45%","111.00","111.00","111.00","110.50","20.00","2,220.00","0.00","121.00","100.00","107.50","100.00","114.00","121.00","110.5850","110.30","111.7850","0.00","110.2699899628","110.6522855842","110.6628161403","0.00","DOWNTREND","SIDEWAYS","SIDEWAYS","51.6432194555","NEUTRAL","-0.2314980534","1.56%","LOW","20.636747219","56.25","-37.50","3,631","3,041","2,370","395,496.50","332,507.00","259,321.85","White Marubozu","None","Three White Soldiers","1.83%","1.83%","1.83%","0.00","-66,490.00","4,070.00","4,070.00","0.00","0.00","0.00%","0.00","0","0.00","0"
