"Stock","Last","Change","%Change","Open","Low","High","Close","Volume","Value","Net-Foreign","52 Week High","52 Week Low","Support 1","Support 2","Resistance 1","Resistance 2","MA 20","MA 50","MA 100","MA 200","EMA 20","EMA 50","EMA 100","EMA 200","Trend-Short","Trend-Medium","Trend-Long","RSI(14)_VALUE","RSI(14)","MACD(12,26,9)","ATR(14)","Volatility","CCI(20)","STS(14,3,3)","%R(14)","VolumeSMA(10)","VolumeSMA(15)","VolumeSMA(20)","ValueSMA(10)","ValueSMA(15)","ValueSMA(20)","CandleStick(1)","CandleStick(2)","CandleStick(3)","YTD%","MTD%","WTD%","NFB(5)","NFB(15)","NFB(30)","NFB(60)","NFB(360)","EPS","EPS%","P/E","DPS%","P/BV","ROE"
"PSB","86.70","0.60","0.70%","86.70","86.60","86.70","86.10","130.00","11,264.00","0.00","92.00","80.00","86.10","80.50","86.80","89.45","86.3125","86.4040","87.5215","88.1475","86.2294944919","86.6225999146","87.271457464","88.6219949886","SIDEWAYS","SIDEWAYS","SIDEWAYS","51.5513616965","NEUTRAL","-0.1958751529","1.40%","LOW","21.3706113923","84.5091162136","-11.2582781457","1,311","1,695","1,302","112,597.25","141,490.4333333333","108,734.30","Dragonfly Doji","None","None","-0.52%","0.52%","-0.12%","9,527.00","13,027.00","16,467.00","-777,852.00","-3,183,207.50","11.59","10.17%","7.4805867127","0","0.9123434705","0"
"PSE","204.00","0.00","0.00%","204.00","204.00","204.00","204.00","770.00","157,080.00","0.00","259.80","203.00","203.00","203.00","212.00","223.00","212.65","225.8720","233.6420","236.6460","212.4157793254","222.0940820972","229.2522885032","235.1448353824","DOWNTREND","DOWNTREND","SIDEWAYS","24.562658463","OVERSOLD","-5.7518859092","1.48%","LOW","-132.1750226999","6.1671335201","-93.3333333333","4,665","7,006","6,201","979,721.60","1,479,993.8666666667","1,318,309.50","White Marubozu","Bullish Harami","None","-15.00%","-7.27%","-3.68%","355,150.00","350,656.00","707,430.00","34,115,934.00","-15,410,518.00","10.31","9.33%","19.786614937","0","3.0658250676","0"
"PSEI","7,647.51","-5.02","-0.07%","7,673.82","7,605.98","7,674.29","7,652.53","604,761,121.00","5,096,840,274.42","-267,812,777.21","9,078.37","7,499.26","7,539.02","7,293.16","7,686.86","8,043.07","7,662.5485","7,854.1686","8,269.2361","8,243.4040","7,689.2856109555","7,864.0226906556","8,051.9568277016","8,094.1391176023","UPTREND","SIDEWAYS","DOWNTREND","45.4792079202","NEUTRAL","-68.0592253483","1.47%","LOW","-17.4987210577","28.7230642229","-66.5040065749","1,139,085,561","1,078,090,462","1,096,266,253","5,828,437,863.7730","5,874,516,539.21","6,021,749,385.1295","None","None","None","-10.64%","-2.20%","-0.32%","-2,245,927,818.43","-5,807,074,299.55","-13,395,769,548.14","-38,049,659,622.09","-3,169,644,624.60","0.00","0.00%","0.00","0","0.00","0"
"PTC","110.00","4.00","3.77%","105.20","105.20","110.00","106.00","240.00","25,536.00","0.00","220.00","95.00","105.10","100.20","115.00","131.50","107.7250","111.5660","108.0480","110.2620","107.8187946278","108.8725799121","109.5057431189","113.1687804015","DOWNTREND","DOWNTREND","SIDEWAYS","53.4532869179","NEUTRAL","-1.0432973054","2.45%","LOW","45.2013710368","0.00","0.00","384","382","492","40,974.10","40,926.8666666667","53,236.75","White Marubozu","None","Three White Soldiers","-24.14%","0.00%","3.29%","0.00","17,580.00","41,660.00","109,095.00","1,539,080.00","1.85","77.88%","59.4594594595","0","5.0528249885","0"
"PX","5.11","0.00","0.00%","5.17","5.10","5.17","5.11","233,100.00","1,192,542.00","211,507.00","9.38","5.10","5.10","5.10","5.49","5.78","5.5225","5.7686","6.1201","6.9392","5.4784077832","5.7390488254","6.1081273744","6.7202753555","DOWNTREND","DOWNTREND","DOWNTREND","17.5071943345","OVERSOLD","-0.1259790687","1.99%","LOW","-191.6607438995","2.1212121212","-98.4848484848","499,080","438,127","367,515","2,706,062.60","2,397,018.40","2,017,631.70","Black Long Day","None","Three Black Crows","-15.68%","-9.56%","-5.89%","-958,499.9998","-11,908,190.9998","-45,252,739.9998","-43,992,857.9995","201,613,795.7553","0.31","-3.13%","16.4838709677","0","1.0159045726","0"
"PXP","12.20","0.44","3.74%","11.68","11.50","12.36","11.76","1,703,300.00","20,043,192.00","-604,364.00","19.42","2.84","11.63","9.90","12.90","14.38","13.1760","13.8580","12.4083","9.69945","13.0538850195","13.3356497767","12.4056653749","10.3367223096","DOWNTREND","DOWNTREND","UPTREND","37.5664529597","NEUTRAL","-0.3936676596","5.63%","HIGH","-152.4952074702","0.00","-73.0769230769","1,606,310","1,404,853","1,512,090","20,155,407.40","17,993,350.6666666667","19,891,769.20","None","None","None","53.27%","-12.98%","-3.63%","-4,033,316.00","7,609,974.00","28,998,178.00","33,224,144.0003","242,726,087.1318","-0.02","-133.33%","-610.00","0","29.0476190476","0"
"RCB","38.00","0.20","0.53%","37.80","37.55","38.00","37.80","299,800.00","11,333,955.00","-8,785,379.9996","66.00","37.50","37.68","36.10","38.62","43.95","38.24","42.03","46.6225","50.3260","38.8486436763","41.6223180849","45.0401658567","47.4934071948","DOWNTREND","DOWNTREND","DOWNTREND","38.6655039725","NEUTRAL","-1.3976904618","2.63%","LOW","-98.2421554132","24.7076023392","-66.6666666667","113,820","190,207","270,000","4,310,342.50","7,300,779.00","10,395,478.25","None","None","None","-31.35%","-2.56%","0.00%","-8,650,869.9997","-16,077,809.9995","-46,620,479.9994","-41,761,154.9994","-440,535,548.9987","3.17","44.75%","11.9873817035","0","0.7831821929","0"
"RCI","2.52","-0.06","-2.33%","2.60","2.45","2.74","2.58","1,691,000.00","4,403,450.00","0.00","4.95","1.82","2.11","1.86","2.66","2.80","2.0790","2.1850","2.3191","2.2736","2.1643643179","2.1979399676","2.2515656802","2.2917863365","UPTREND","DOWNTREND","DOWNTREND","69.1496806333","NEUTRAL","-0.0071695238","5.63%","HIGH","273.7361282367","89.2290249433","-26.1904761905","637,400","521,333","406,400","1,514,441.00","1,207,701.3333333333","935,788.00","None","None","None","-1.18%","32.63%","20.57%","-118,110.00","-118,110.00","-34,820.00","-6,284,400.0001","-13,712,100.0001","-0.02","71.43%","-126.00","0","0.6829268293","0"
"REG","2.90","0.10","3.57%","2.90","2.90","2.95","2.80","19,000.00","55,450.00","0.00","5.85","2.47","2.50","2.38","2.92","3.19","2.6085","2.5890","2.6188","2.6060","2.6275153671","2.6085689651","2.6060876269","2.6087121567","UPTREND","SIDEWAYS","SIDEWAYS","62.9912307512","NEUTRAL","0.0043492058","4.25%","NEUTRAL","262.8096846847","76.8518518519","-11.1111111111","26,500","33,267","27,750","69,945.00","86,430.00","72,010.50","Gravestone Doji","None","None","11.54%","15.54%","3.57%","0.00","0.00","0.00","-18,520.00","-1,847,190.00","0.02","100.00%","145.00","0","1.2340425532","0"
"RFM","4.70","0.00","0.00%","4.70","4.70","4.70","4.70","18,000.00","84,600.00","-84,600.00","5.47","4.22","4.66","4.48","4.75","4.90","4.7635","4.7708","4.8224","4.71535","4.7470458469","4.7715137348","4.7815023988","4.7506767937","DOWNTREND","SIDEWAYS","SIDEWAYS","43.8352216993","NEUTRAL","-0.008632136","1.42%","LOW","-53.796390875","23.4487734488","-76.1904761905","496,600","348,000","290,900","2,339,794.00","1,641,410.00","1,373,125.00","White Marubozu","Bullish Harami","None","-5.43%","-2.89%","0.00%","-3,178,380.00","-4,008,510.00","-8,605,590.00","16,132,189.9998","124,922,701.9996","0.30","7.14%","15.6666666667","0","1.4826498423","0"
"RLC","20.30","0.40","2.01%","19.90","19.76","20.30","19.90","547,500.00","10,999,806.00","2,106,641.9997","27.40","17.50","19.30","17.59","20.38","21.05","18.8480","19.2758","19.9219","22.0932","19.2306211135","19.3319965799","20.0991440901","21.5167848472","UPTREND","SIDEWAYS","SIDEWAYS","64.6382904655","NEUTRAL","0.0762879346","2.75%","LOW","113.4377382838","89.972899729","0.00","2,719,600","2,636,353","2,775,530","53,142,839.30","50,268,233.80","52,172,390.15","White Long Day","None","None","-4.69%","13.41%","4.42%","-2,372,521.9998","13,485,934.0007","-235,218,351.9994","-425,454,839.9983","-1,260,894,448.9983","1.43","4.38%","14.1958041958","0","1.0644992134","0"
"RLT","0.52","0.01","1.96%","0.52","0.50","0.52","0.51","6,569,000.00","3,332,270.00","-2,530,000.00","0.83","0.46","0.50","0.4825","0.54","0.58","0.5430","0.5488","0.5511","0.539825","0.5393026313","0.5461043549","0.5484037195","0.5510006315","DOWNTREND","SIDEWAYS","SIDEWAYS","43.3168658552","NEUTRAL","-0.0060439333","5.00%","HIGH","-151.3605442177","18.4523809524","-71.4285714286","3,509,700","4,035,667","6,166,700","1,843,306.00","2,161,053.3333333333","3,383,178.50","Dragonfly Doji","None","None","-16.13%","-3.70%","-1.89%","-3,456,060.00","-3,500,460.00","-4,241,640.00","-2,391,039.9999","-3,541,779.9996","0.05","0.00%","10.40","0","0.776119403","0"
"ROCK","1.99","0.00","0.00%","1.99","1.99","2.03","1.99","107,000.00","213,640.00","67,860.00","2.78","1.69","1.98","1.90","2.06","2.20","2.0395","2.0056","2.0204","1.96815","2.0226079409","2.0152440984","2.0078921657","1.9607550497","SIDEWAYS","SIDEWAYS","SIDEWAYS","44.6448219057","NEUTRAL","0.0103389366","3.35%","NEUTRAL","-93.4959349593","7.7777777778","-91.6666666667","282,400","372,000","616,700","573,558.00","750,338.6666666667","1,276,238.00","Gravestone Doji","Tweezer Bottoms","None","-6.13%","-3.86%","-3.86%","1,291,500.00","3,068,430.0001","6,007,650.0001","13,450,140.0004","22,762,407.0610","0.36","9.09%","5.5277777778","0","0.6633333333","0"
"ROX","3.79","0.22","6.16%","3.60","3.59","3.80","3.57","182,000.00","686,870.00","0.00","5.82","3.02","3.55","3.30","3.80","4.70","3.52","3.4872","3.7720","4.20875","3.576138772","3.5886286069","3.7459175102","3.8920800537","UPTREND","SIDEWAYS","DOWNTREND","63.8138004079","NEUTRAL","0.0308970661","2.29%","LOW","98.2490272374","72.2021755562","-2.0408163265","33,900","29,733","26,400","126,238.00","108,868.00","95,522.00","White Long Day","None","None","-6.65%","13.13%","5.28%","0.00","0.00","-34,050.00","50,900.00","12,247,143.00","0.10","0.00%","37.90","0","0.5492753623","0"
"RRHI","87.15","-1.45","-1.64%","87.00","86.00","87.15","88.60","185,800.00","16,086,610.00","-12,271,327.00","108.10","82.60","86.58","83.00","90.00","94.20","89.08","88.19","92.0975","92.75075","88.7987885121","89.338026429","90.6024091473","90.4175015178","SIDEWAYS","SIDEWAYS","DOWNTREND","44.1488748049","NEUTRAL","0.1631928079","2.91%","LOW","-175.5327074952","58.8050314465","-66.9811320755","182,811","329,274","346,711","16,245,538.80","29,122,754.9333333333","30,671,649.05","Hammer","None","None","-9.41%","-4.23%","-1.30%","-30,718,722.50","-66,663,771.50","359,898,230.0001","-328,562,957.9994","-2,156,962,857.9991","3.75","3.02%","23.24","0","2.2982594937","0"
"RWM","4.75","-0.03","-0.63%","4.81","4.75","4.82","4.78","9,748,000.00","46,432,130.00","-39,271,540.00","5.25","2.86","4.72","4.57","4.82","5.10","4.8135","4.4624","4.1338","3.9516","4.7622872263","4.5269699951","4.2724194044","4.0255784355","SIDEWAYS","UPTREND","UPTREND","53.09099262","NEUTRAL","0.1029087466","2.79%","LOW","-65.9340659341","31.7777777778","-80.00","3,536,800","2,764,333","2,959,900","16,902,295.00","13,229,346.00","14,254,988.50","Black Long Day","Tweezer Tops","None","19.35%","-4.81%","-1.45%","-98,051,759.9997","-109,784,499.9992","-154,932,089.9991","-142,592,339.9986","-170,778,943.9998","0.08","-57.89%","59.3750","0","1.7924528302","0"
"SBS","7.22","-0.16","-2.17%","7.50","7.22","7.60","7.38","16,400.00","121,174.00","0.00","11.80","5.40","7.12","6.64","7.49","7.78","7.0730","7.3028","6.6398","6.30435","7.1499802238","7.0596506532","6.798523535","6.477885005","UPTREND","DOWNTREND","UPTREND","53.1731421425","NEUTRAL","-0.003045297","3.09%","NEUTRAL","134.7526118667","71.3088088088","-51.3513513514","35,030","32,673","60,920","250,631.90","233,416.00","428,083.30","Black Long Day","None","None","28.93%","6.33%","1.26%","-10,038.00","41,341.00","2,876,590.00","15,602,101.0007","104,515,184.7603","0.01","-50.00%","722.00","0","2.3517915309","0"
"SCC","28.00","-0.20","-0.71%","28.55","27.90","28.60","28.20","2,116,000.00","59,571,390.00","-39,749,200.00","50.00","27.50","27.95","27.12","29.65","30.85","29.0975","30.3250","33.5825","37.56025","29.187665971","30.6656223225","32.8727704962","35.0763891192","SIDEWAYS","DOWNTREND","DOWNTREND","38.5314529629","NEUTRAL","-0.6049839194","3.20%","NEUTRAL","-105.2631578947","30.9259259259","-81.4814814815","1,798,580","1,806,393","1,626,750","52,434,769.50","52,122,314.6666666667","47,229,218.25","Black Long Day","None","None","-23.91%","-9.24%","-3.45%","-84,921,670.00","-393,296,460.00","-563,221,900.00","-1,471,679,465.0003","966,803,135.0003","3.36","5.66%","8.3333333333","0","0.8097165992","0"
"SECB","192.00","-8.00","-4.00%","198.50","192.00","199.70","200.00","391,490.00","76,183,953.00","-8,176,674.00","268.20","189.30","189.40","182.60","201.40","216.50","201.29","221.66","235.6460","242.4220","203.2385942633","216.7905946019","228.0358509561","232.3947759511","DOWNTREND","DOWNTREND","DOWNTREND","28.7349163081","OVERSOLD","-7.7271827499","2.68%","LOW","-98.5685612828","39.9067678229","-84.2105263158","727,248","693,650","665,061","145,516,683.50","137,897,520.2666666667","133,835,150.00","Black Long Day","None","None","-23.63%","-8.13%","-3.95%","-40,688,191.00","-497,079,221.00","-1,292,021,143.00","-1,941,265,187.00","-2,015,102,245.00","12.99","17.13%","14.7806004619","0","1.3695698695","0"
"SERV","1,512.16","-6.75","-0.44%","1,523.65","1,506.42","1,530.53","1,518.91","186,313,846.00","1,028,471,370.87","-155,720,673.0004","1,779.93","1,499.94","1,506.05","1,428.07","1,531.22","1,651.27","1,529.6370","1,603.7408","1,646.3855","1,663.4415","1,538.343053571","1,580.5652252142","1,612.030874817","1,624.6478034248","SIDEWAYS","DOWNTREND","SIDEWAYS","37.8326512652","NEUTRAL","-24.0239294519","1.70%","LOW","-79.6973189971","25.2873563218","-79.6435115775","121,405,294","116,592,354","119,985,335","1,018,708,246.9320","987,125,064.2046666667","1,029,757,299.1285","None","None","None","-6.65%","-3.02%","-1.44%","-502,617,541.5002","-1,092,159,573.4992","-1,687,274,353.4983","-1,528,017,075.4958","324,415,920.9984","0.00","0.00%","0.00","0","0.00","0"
"SEVN","130.00","-0.50","-0.38%","131.00","130.00","131.00","130.50","1,100.00","143,094.00","14,307.00","195.00","92.7273","127.50","120.00","132.65","143.75","128.12","122.2280","115.8250","114.5524055","128.3070550172","123.6442826686","119.6613528524","114.2856107462","UPTREND","UPTREND","UPTREND","58.9864141789","NEUTRAL","2.6327958456","2.22%","LOW","60.6574361872","81.4219114219","-27.2727272727","21,433","17,270","24,416","2,776,115.30","2,228,273.20","3,131,668.25","Black Marubozu","None","None","13.64%","1.64%","0.00%","320,241.00","-10,695,841.00","-51,298,942.00","-7,131,245.00","254,263,465.40","1.79","17.76%","72.625698324","0","15.7766990291","0"
"SFI","0.1360","0.0030","2.26%","0.1340","0.1330","0.1360","0.1330","880,000.00","117,570.00","0.00","0.19","0.1290","0.1330","0.1295","0.1380","0.1430","0.13485","0.13518","0.13426","0.13808","0.1350983707","0.1348532509","0.1353918004","0.1377359966","SIDEWAYS","SIDEWAYS","SIDEWAYS","51.7997334365","NEUTRAL","0.0001352955","2.08%","LOW","8.8105726872","38.961038961","-42.8571428571","620,000","476,000","1,047,500","82,885.00","63,663.3333333333","142,412.00","White Long Day","None","Three White Soldiers","1.49%","0.74%","-1.45%","0.00","32,390.00","28,400.00","-23,160.00","1,224,817.9989","0.00","0.00%","0.00","0","0.00","0"
"SFIP","1.95","-0.01","-0.51%","1.95","1.95","1.95","1.96","3,000.00","5,850.00","0.00","4.38","1.91","1.91","1.84","2.15","2.27","2.0555","2.0680","2.0992","2.24215","2.0603388812","2.0813032204","2.1079165372","2.0825185523","UPTREND","SIDEWAYS","SIDEWAYS","44.0755904449","NEUTRAL","-0.005664715","6.27%","HIGH","-79.0960451977","2.0833333333","-100.00","8,600","11,067","15,750","18,285.00","17,392.6666666667","28,007.00","White Marubozu","None","Three White Soldiers","-8.02%","-0.51%","-0.51%","0.00","10,710.00","25,700.00","24,700.00","-204,080.00","0.00","0.00%","0.00","0","0.00","0"
"SGI","1.57","-0.04","-2.48%","1.60","1.56","1.62","1.61","587,000.00","926,380.00","-198,880.00","2.10","1.32","1.56","1.43","1.63","1.72","1.6515","1.7018","1.6773","1.62115","1.6422224546","1.6679822318","1.6621455298","1.6146390254","DOWNTREND","DOWNTREND","SIDEWAYS","35.5367708591","NEUTRAL","-0.0201078824","2.45%","LOW","-171.7948717949","9.417989418","-92.8571428571","268,500","216,733","287,000","435,362.00","353,482.00","473,501.00","None","None","None","0.00%","-5.99%","-3.09%","-198,880.00","-183,780.00","-54,760.00","977,910.00","26,480,469.9992","0.22","0.00%","7.1363636364","0","0.2859744991","0"
"SGP","520.00","-7.00","-1.33%","500.00","500.00","520.00","527.00","150.00","76,610.00","0.00","1,100.00","174.00","510.00","407.40","534.00","604.00","555.70","594.5660","412.0280","304.6655","549.5604994928","530.2039465503","455.4579683902","398.5161125409","DOWNTREND","DOWNTREND","UPTREND","41.7100359758","NEUTRAL","-7.5192855654","5.50%","HIGH","-138.7040918618","0.00","-77.5280898876","171","296","280","91,680.00","163,095.3333333333","155,688.50","White Marubozu","None","None","188.89%","-11.71%","-2.26%","0.00","-333,880.00","-333,880.00","-306,377.00","-320,052.00","-0.01","0.00%","-52,000.00","0","4,000.00","0"
"SHLPH","50.50","0.30","0.60%","50.50","50.20","50.50","50.20","260,080.00","13,105,569.00","-5,738,397.00","71.40","49.60","49.78","49.78","51.60","53.98","52.0725","53.8420","57.2010","60.59875","51.8361449779","53.6109545234","56.1344100833","59.926294272","DOWNTREND","DOWNTREND","DOWNTREND","34.6872231837","NEUTRAL","-0.72354644","1.70%","LOW","-128.5294028448","15.1515151515","-79.5454545455","462,900","462,434","574,158","23,743,006.00","23,955,045.60","29,871,589.50","Dragonfly Doji","None","None","-17.21%","-3.44%","-2.04%","-48,367,070.00","-106,569,027.50","-214,731,690.00","-851,218,203.50","1,100,223,500.9989","6.07","20.20%","8.3196046129","0","2.2544642857","0"
"SHNG","3.31","0.01","0.30%","3.31","3.28","3.33","3.30","14,000.00","46,350.00","0.00","3.59","3.01","3.25","3.14","3.32","3.46","3.2350","3.2228","3.2175","3.20935","3.250447614","3.2282239138","3.2202974385","3.2216915157","UPTREND","SIDEWAYS","SIDEWAYS","59.5509653855","NEUTRAL","0.0171284876","1.97%","LOW","135.3383458647","88.4531590414","-11.1111111111","602,900","546,533","441,700","1,956,927.00","1,767,706.6666666667","1,427,699.00","Doji","None","None","5.75%","2.16%","1.22%","0.00","5,580,330.00","5,435,070.00","6,700,440.00","6,991,369.9999","0.12","20.00%","27.5833333333","0","0.515576324","0"
"SLF","1,950.00","-25.00","-1.27%","1,975.00","1,950.00","1,975.00","1,975.00","200.00","390,495.00","0.00","2,000.00","1,595.00","1,942.50","1,875.00","1,975.00","1,997.50","1,920.20","1,925.28","1,921.36","1,841.62","1,931.63647755","1,924.8077333916","1,908.2135499704","1,853.1811815353","UPTREND","SIDEWAYS","SIDEWAYS","53.4375845744","NEUTRAL","3.8934278602","1.33%","LOW","101.3054830287","86.1764705882","-25.00","187","163","140","363,415.50","316,090.6666666667","270,611.75","Black Marubozu","Bearish Engulfing","None","1.04%","1.56%","-0.26%","0.00","-97,235.00","-134,935.00","53,815.00","-782,775.00","3.71","-8.85%","525.6064690027","0","57.6581904199","0"
"SLI","1.12","0.04","3.70%","1.07","1.07","1.13","1.08","4,752,000.00","5,232,540.00","0.00","1.17","0.96","1.08","1.00","1.14","1.21","1.1080","1.0498","1.0363","1.03185","1.1035449887","1.0688975085","1.0486690306","1.0357414771","UPTREND","UPTREND","SIDEWAYS","55.5779057256","NEUTRAL","0.026196119","3.31%","NEUTRAL","6.9444444444","43.2400932401","-50.00","2,786,600","6,515,800","5,844,650","3,102,593.00","7,327,437.3333333333","6,519,682.50","White Long Day","Bullish Engulfing","None","10.89%","7.69%","0.00%","0.00","832,800.00","526,400.00","561,220.00","-14,491,231.0002","0.10","25.00%","11.20","0","0.70","0"
"SM","867.00","4.00","0.46%","860.00","854.00","867.00","863.00","253,810.00","218,175,545.00","-74,372,325.00","1,142.00","767.00","850.00","811.75","892.00","953.75","902.2250","926.14","969.3750","936.2125","897.0765665435","922.7159907616","937.8579035696","915.4267589056","DOWNTREND","SIDEWAYS","DOWNTREND","39.8922123669","NEUTRAL","-12.7997482546","2.66%","LOW","-146.3825689178","0.00","-80.4597701149","336,179","300,063","308,503","300,363,515.00","269,207,525.3333333333","278,569,199.25","None","None","None","-12.42%","-7.77%","-1.64%","-680,041,050.00","-1,755,538,890.00","-2,933,727,835.00","-3,813,083,970.00","-8,942,748,439.30","27.97","5.99%","30.9974973186","0","3.112435382","0"
"SMC","144.30","0.80","0.56%","143.50","141.30","144.30","143.50","190,520.00","27,319,275.00","-2,222,050.00","152.00","96.60","140.90","135.50","145.20","152.00","139.6550","140.0920","138.4550","121.2010","140.7986010127","139.648416492","135.2259164739","125.8547171713","UPTREND","SIDEWAYS","SIDEWAYS","62.1186607894","NEUTRAL","0.2735720193","1.68%","LOW","129.0852449731","79.8076923077","-10.5769230769","274,867","233,263","230,809","38,896,448.00","32,738,652.80","32,329,768.15","Hammer","None","None","29.30%","3.07%","3.22%","38,043,396.9996","36,416,104.9996","108,228,036.9996","116,036,592.9995","735,670,640.50","9.24","6.21%","15.6168831169","0","1.7777504004","0"
"SMC2B","77.10","0.00","0.00%","77.10","77.10","77.10","77.10","30.00","2,313.00","0.00","78.05","74.00","76.70","74.25","77.50","80.00","76.62","76.5460","76.6270","76.4350","76.7496470594","76.6062075172","76.5642180179","76.6792244465","UPTREND","SIDEWAYS","SIDEWAYS","54.3966210356","NEUTRAL","0.1342511205","0.69%","LOW","74.7700137013","98.2456140351","0.00","12,338","8,381","8,302","949,461.25","644,788.00","636,028.50","White Marubozu","Bullish Harami","Three White Soldiers","0.78%","1.45%","0.52%","0.00","-2,308,266.00","-3,693,976.00","-16,097,310.00","-116,583,137.00","0.00","0.00%","0.00","0","0.00","0"
"SMC2C","79.50","-0.35","-0.44%","79.90","79.50","79.95","79.85","25,040.00","1,994,823.00","0.00","83.00","75.00","78.40","75.78","79.90","82.50","78.7175","78.9010","79.6305","80.34825","78.900513348","79.0577108141","79.5183925508","80.0513187437","SIDEWAYS","SIDEWAYS","SIDEWAYS","54.3942730466","NEUTRAL","-0.011150268","1.06%","LOW","185.0311850312","68.6234817814","-23.0769230769","32,116","34,423","28,928","2,527,941.90","2,708,005.20","2,275,095.30","Black Long Day","None","None","-0.63%","1.27%","0.89%","-3,195,164.00","-4,771,164.00","-4,721,212.00","-29,051,407.00","-173,702,236.00","0.00","0.00%","0.00","0","0.00","0"
"SMC2D","75.80","0.65","0.86%","75.15","75.15","75.80","75.15","22,000.00","1,657,200.00","0.00","78.50","74.50","75.15","74.50","77.00","80.00","75.22","75.3320","75.7540","76.2220","75.2804451107","75.3787696531","75.664828295","76.0897198523","SIDEWAYS","SIDEWAYS","SIDEWAYS","59.6450373417","NEUTRAL","-0.0099894457","0.34%","LOW","174.6987951807","56.6666666667","0.00","30,130","60,158","46,021","2,271,020.05","4,521,211.1333333333","3,458,629.40","White Marubozu","Bullish Engulfing","None","0.20%","0.53%","0.80%","0.00","-5,251,118.00","-8,002,852.00","-8,778,777.00","-21,758,329.00","0.00","0.00%","0.00","0","0.00","0"
"SMC2E","75.15","-0.50","-0.66%","75.65","75.15","75.65","75.65","40,000.00","3,019,470.00","0.00","80.50","75.00","75.10","75.00","76.80","79.50","75.7775","76.3760","77.2740","77.8670","75.8769123977","76.3630338067","76.9665535147","77.475627345","SIDEWAYS","SIDEWAYS","SIDEWAYS","43.4745987773","NEUTRAL","-0.2086701651","0.73%","LOW","-79.7830585885","22.0580863925","-97.0588235294","29,046","22,299","18,454","2,198,610.20","1,687,683.8333333333","1,396,656.5250","Black Marubozu","Bearish Engulfing","None","-1.76%","0.00%","-2.15%","0.00","-1,015,200.00","-865,100.00","-669,253.00","-14,823,935.00","0.00","0.00%","0.00","0","0.00","0"
"SMC2F","76.50","-1.40","-1.80%","77.90","76.50","77.90","77.90","7,300.00","564,456.00","0.00","82.70","76.00","76.10","75.90","79.20","81.95","77.6150","78.24","79.3370","80.03475","77.8039109118","78.2351472296","78.9351051352","79.4878580985","UPTREND","SIDEWAYS","SIDEWAYS","42.3782791017","NEUTRAL","-0.0896802669","1.20%","LOW","-65.2310453118","54.9019607843","-88.2352941176","61,029","49,782","41,741","4,745,586.50","3,861,989.20","3,236,347.30","Black Marubozu","None","None","-6.65%","0.53%","-1.80%","0.00","0.00","0.00","-13,702,800.00","-35,748,595.00","0.00","0.00%","0.00","0","0.00","0"
"SMC2G","76.00","-0.30","-0.39%","76.00","76.00","76.00","76.30","11,470.00","871,720.00","0.00","79.95","75.00","75.35","75.00","76.50","79.20","76.4525","76.6570","77.2520","77.92625","76.355887033","76.6513062837","77.1119184594","77.5685028678","SIDEWAYS","SIDEWAYS","SIDEWAYS","43.684251238","NEUTRAL","-0.1210167506","0.45%","LOW","-114.6355036171","33.3333333333","-100.00","16,003","12,163","11,907","1,219,113.40","927,167.2666666667","908,700.55","White Marubozu","None","Three White Soldiers","-0.78%","-0.13%","0.00%","0.00","0.00","0.00","-1,731,498.00","0.00","0.00","0.00%","0.00","0","0.00","0"
"SMC2H","77.00","0.00","0.00%","77.00","77.00","77.00","77.00","7,500.00","577,500.00","0.00","79.70","75.00","76.20","74.98","77.15","79.60","76.7450","77.0440","77.6925","78.1905","76.837132576","77.0500278556","77.4734196414","77.7832443621","SIDEWAYS","SIDEWAYS","SIDEWAYS","51.56618265","NEUTRAL","-0.0188301571","0.74%","LOW","47.852578392","56.8136318136","-22.7272727273","55,477","46,830","41,371","4,269,579.20","3,604,027.3333333333","3,177,438.30","White Marubozu","Bullish Harami","None","-3.14%","1.05%","0.00%","0.00","2,311.50","26,771.50","-5,741,297.50","17,177,786.00","0.00","0.00%","0.00","0","0.00","0"
"SMC2I","77.00","0.00","0.00%","77.00","77.00","77.00","77.00","4,000.00","308,000.00","0.00","81.70","75.10","76.50","74.95","78.00","80.60","76.3275","76.5840","77.6695","78.4960","76.5030001034","76.7332989766","77.3665726682","77.9053385439","SIDEWAYS","SIDEWAYS","SIDEWAYS","54.9733704353","NEUTRAL","-0.0042074293","0.66%","LOW","68.0128458933","55.0677310111","-44.2307692308","55,362","71,322","64,639","4,220,009.50","5,500,476.30","4,970,381.8250","White Marubozu","Bullish Harami","Three White Soldiers","-3.51%","-1.47%","0.65%","0.00","144,230.00","432,040.00","-420,717.00","167,396,596.00","0.00","0.00%","0.00","0","0.00","0"
"SMPH","38.00","0.10","0.26%","38.20","37.80","38.25","37.90","12,255,400.00","465,479,970.00","225,334,110.00","39.70","32.10","37.05","32.28","38.22","39.58","35.5175","34.6140","35.9455","35.65","36.1048454768","35.3451511072","35.404058884","34.9198348702","UPTREND","SIDEWAYS","SIDEWAYS","64.7879980133","NEUTRAL","0.7821599079","2.70%","LOW","86.1740388887","85.8974358974","-10.7692307692","11,931,890","10,374,040","9,128,355","448,966,632.00","380,885,580.00","330,980,031.50","None","None","None","1.33%","10.95%","1.88%","421,684,220.00","944,093,660.0004","327,819,565.0005","-972,974,814.9997","172,113,614.9989","0.99","16.47%","38.3838383838","0","4.1394335512","0"
