"Stock","Last","Change","%Change","Open","Low","High","Close","Volume","Value","Net-Foreign","52 Week High","52 Week Low","Support 1","Support 2","Resistance 1","Resistance 2","MA 20","MA 50","MA 100","MA 200","EMA 20","EMA 50","EMA 100","EMA 200","Trend-Short","Trend-Medium","Trend-Long","RSI(14)_VALUE","RSI(14)","MACD(12,26,9)","ATR(14)","Volatility","CCI(20)","STS(14,3,3)","%R(14)","VolumeSMA(10)","VolumeSMA(15)","VolumeSMA(20)","ValueSMA(10)","ValueSMA(15)","ValueSMA(20)","CandleStick(1)","CandleStick(2)","CandleStick(3)","YTD%","MTD%","WTD%","NFB(5)","NFB(15)","NFB(30)","NFB(60)","NFB(360)","EPS","EPS%","P/E","DPS%","P/BV","ROE"
"LIHC","0.62","0.00","0.00%","0.62","0.60","0.62","0.62","144,000.00","86,990.00","0.00","1.19","0.59","0.60","0.60","0.64","0.66","0.6405","0.6594","0.6790","0.7631","0.6388944556","0.6563337695","0.686289535","0.7516410475","DOWNTREND","SIDEWAYS","SIDEWAYS","34.8657793496","NEUTRAL","-0.0090913477","4.94%","NEUTRAL","-161.865569273","55.5555555556","-50.00","188,800","155,067","150,250","114,509.00","94,304.6666666667","91,797.00","Dragonfly Doji","None","None","-10.14%","-4.62%","-1.59%","0.00","0.00","0.00","-3,350.00","-6,547,131.0001","0.00","0.00%","0.00","0","7.75","0"
"LMG","5.14","0.00","0.00%","5.04","5.03","5.15","5.14","80,500.00","410,515.00","-25,745.00","6.09","3.40","5.03","4.81","5.15","5.52","5.0495","4.9610","4.5755","4.4165","5.0590811586","4.9120814135","4.7157535971","4.4930670944","UPTREND","SIDEWAYS","UPTREND","55.6635653151","NEUTRAL","0.051302613","3.17%","NEUTRAL","53.3784873408","74.6275946276","-17.1428571429","76,040","81,827","107,265","385,358.60","408,983.7333333333","537,758.95","White Long Day","None","None","25.37%","5.33%","0.00%","-46,325.00","188,475.00","460,330.00","626,961.0001","3,548,281.9996","0.00","100.00%","0.00","0","5.5268817204","0"
"LOTO","11.28","0.02","0.18%","11.30","11.28","11.30","11.26","500.00","5,644.00","-5,644.00","15.40","10.00","11.06","10.25","11.69","13.66","11.5090","11.2936","11.0154","11.1332","11.4717421215","11.315885105","11.178556195","11.1735642428","SIDEWAYS","SIDEWAYS","SIDEWAYS","46.2411241258","NEUTRAL","0.0793097086","2.35%","LOW","-68.8737314923","28.0303030303","-70.4545454545","22,400","20,973","16,840","263,546.20","246,275.8666666667","197,398.30","Black Marubozu","None","None","1.62%","-4.08%","-3.42%","1,016.00","-247,964.00","-245,502.00","76,343,516.00","76,792,684.00","0.38","11.76%","29.6842105263","0","2.3114754098","0"
"LPZ","4.36","-0.13","-2.90%","4.50","4.35","4.50","4.49","297,000.00","1,316,710.00","-760,370.00","7.70","4.32","4.34","4.32","4.76","4.94","4.5680","4.8794","5.2168","5.76815","4.6065449305","4.8390376764","5.159351554","5.6828003893","DOWNTREND","DOWNTREND","DOWNTREND","39.2812016097","NEUTRAL","-0.1172305031","4.46%","NEUTRAL","-108.0074487896","31.5476190476","-92.8571428571","5,105,500","3,620,200","2,812,950","23,664,961.00","16,738,637.3333333333","13,014,773.50","Black Long Day","None","Three Black Crows","-22.14%","0.93%","-8.21%","-3,214,490.00","-6,356,350.00","-8,130,683.00","36,384,635.9995","-9,950,453.0010","0.89","-39.46%","4.8988764045","0","0.3081272085","0"
"LR","4.52","-0.07","-1.53%","4.60","4.52","4.60","4.59","854,000.00","3,881,550.00","9,380.00","7.49","3.57","4.45","4.23","4.66","5.11","4.6870","5.3964","4.7066","4.4851","4.7635252065","4.9523741986","4.8182220488","4.6668737286","DOWNTREND","DOWNTREND","UPTREND","38.8110391715","NEUTRAL","-0.2350319341","5.25%","HIGH","-73.824245831","30.0952380952","-74.00","1,260,400","1,739,000","3,377,310","5,771,892.00","7,970,390.6666666667","16,153,631.10","Black Marubozu","Bearish Engulfing","None","13.57%","-1.09%","-1.95%","440,840.00","-3,587,409.9998","47,993,603.9998","113,297,549.0002","-40,023,069.9993","0.50","-54.96%","9.04","0","0.744645799","0"
"LRP","1.05","-0.01","-0.94%","1.06","1.05","1.06","1.06","541,000.00","573,050.00","0.00","1.14","1.01","1.04","0.98","1.08","1.12","1.0550","1.0554","1.0573","1.0588","1.0556433753","1.0551641181","1.0559260194","1.0574940661","SIDEWAYS","SIDEWAYS","SIDEWAYS","47.4420559622","NEUTRAL","0.0002318866","1.09%","LOW","-16.0366552119","50.00","-100.00","348,300","251,733","195,400","369,926.00","267,165.3333333333","207,287.00","Black Marubozu","None","None","0.96%","-0.94%","-1.87%","-49,010.00","-50,070.00","-50,070.00","-49,830.00","-1,879,420.00","0.00","0.00%","0.00","0","0.00","0"
"LRW","2.69","-0.01","-0.37%","2.69","2.62","2.74","2.70","232,000.00","617,200.00","0.00","5.15","2.14","2.64","2.26","2.80","3.17","2.8295","3.4676","2.9712","2.75365","2.8917194797","3.0893628072","3.0161369325","2.838750603","DOWNTREND","DOWNTREND","UPTREND","36.3034611387","NEUTRAL","-0.205184577","7.22%","HIGH","-111.1545478238","14.1577060932","-77.4193548387","324,200","306,933","522,550","883,963.00","843,931.3333333333","1,508,586.00","Doji","None","None","8.91%","-3.93%","-2.54%","0.00","0.00","191,800.00","2,972,970.00","1,710,650.00","0.00","0.00%","0.00","0","0.00","0"
"LSC","1.04","0.01","0.97%","1.03","1.01","1.04","1.03","147,000.00","150,090.00","0.00","2.64","0.90","1.02","0.99","1.05","1.10","1.0280","1.0368","1.0770","1.2550","1.0326420545","1.04561485","1.0897696245","1.1532386252","SIDEWAYS","SIDEWAYS","SIDEWAYS","52.1546265244","NEUTRAL","-0.0041353613","3.30%","NEUTRAL","52.0833333333","58.3333333333","-25.00","186,700","201,733","325,150","191,516.00","205,960.6666666667","332,570.00","Hammer","None","None","-14.05%","0.97%","0.97%","0.00","0.00","-584,470.00","-395,730.00","1,841,360.00","-0.32","50.77%","-3.25","0","0.962962963","0"
"LTG","21.60","0.15","0.70%","21.40","21.25","21.85","21.45","7,888,000.00","169,622,120.00","-15,603,480.00","25.30","14.42","21.22","18.03","22.08","23.35","20.3760","19.9154","20.8152","19.3609","20.7705051887","20.4208268257","20.2005589284","19.3224138873","UPTREND","SIDEWAYS","DOWNTREND","60.8628873762","NEUTRAL","0.4219060325","3.21%","NEUTRAL","75.9941828394","85.985985986","-16.5165165165","5,375,860","4,109,880","3,637,155","115,702,312.50","87,473,898.5333333333","75,905,875.70","None","None","None","15.26%","6.93%","0.23%","-85,127,020.00","-118,725,646.0008","-374,524,108.0007","-609,554,135.0006","-1,502,101,714.0007","1.13","29.89%","19.1150442478","0","1.5461703651","0"
"MA","0.0085","0.00","0.00%","0.0085","0.0085","0.0085","0.0085","3,000,000.00","25,500.00","0.00","0.0120","0.0084","0.0084","0.0084","0.0088","0.0094","0.00894","0.009112","0.009439","0.0101195","0.0088729283","0.009114043","0.0094414826","0.0099845075","DOWNTREND","SIDEWAYS","SIDEWAYS","32.1202046135","NEUTRAL","-0.0001303374","1.53%","LOW","-136.607828089","12.50","-87.50","19,900,000","15,200,000","17,950,000","175,530.00","134,560.00","160,495.00","White Marubozu","Bullish Harami","Three White Soldiers","-9.57%","-4.49%","-2.30%","0.00","0.00","0.00","0.00","0.00","0.00","0.00%","0.00","0","0.85","0"
"MAB","0.0095","0.0005","5.56%","0.0095","0.0095","0.0095","0.0090","1,000,000.00","9,500.00","0.00","0.0130","0.0090","0.0090","0.0090","0.0098","0.0110","0.00945","0.00975","0.010555","0.0111875","0.0094387937","0.0098058684","0.0103218776","0.0109960886","DOWNTREND","DOWNTREND","DOWNTREND","49.6532833546","NEUTRAL","-0.0001499688","2.20%","LOW","18.779342723","0.00","-37.50","4,000,000","51,666,667","40,200,000","37,200.00","485,573.3333333333","377,890.00","White Marubozu","None","None","-5.00%","1.06%","2.15%","0.00","39,000.00","-36,600.00","-301,580.00","-1,049,380.0001","0.00","0.00%","0.00","0","0.00","0"
"MAC","25.45","-1.05","-3.96%","26.45","25.10","26.95","26.50","4,117,400.00","105,352,170.00","-7,635,040.00","30.00","4.24","24.55","22.60","27.82","28.78","26.1625","26.9710","25.5260","20.7645","26.0879450122","26.3053143293","24.9096500682","20.9433028545","DOWNTREND","DOWNTREND","UPTREND","45.7335947068","NEUTRAL","-0.4843819429","5.01%","HIGH","-24.8688458434","71.9887955182","-45.3781512605","4,568,890","3,927,720","3,230,980","114,988,059.50","99,811,925.6666666667","82,804,687.50","None","None","None","11.38%","-1.17%","-2.86%","30,713,990.00","-196,623,175.00","-486,380.00","32,856,315.00","691,059,816.9995","0.78","65.96%","32.6282051282","0","6.3944723618","0"
"MACAY","17.02","-0.08","-0.47%","17.04","17.02","17.04","17.10","500.00","8,512.00","0.00","27.00","16.44","16.73","16.73","17.84","19.95","18.0840","19.4064","20.9282","23.8866","18.0953506711","19.2836026052","20.9637679792","24.4790718038","DOWNTREND","DOWNTREND","DOWNTREND","29.5297898379","OVERSOLD","-0.6324083549","3.64%","NEUTRAL","-128.6782216148","0.00","-100.00","2,570","5,587","4,955","44,257.60","100,970.2666666667","89,867.50","Black Marubozu","None","None","-18.95%","-4.60%","-0.47%","0.00","0.00","-19,339.00","36,096.00","5,483,926.00","1.35","-15.09%","12.6074074074","0","2.4418938307","0"
"MARC","1.44","0.04","2.86%","1.41","1.41","1.44","1.40","21,000.00","29,640.00","0.00","2.28","1.39","1.40","1.32","1.47","1.54","1.4615","1.4722","1.5504","1.73145","1.4574926459","1.4832711495","1.5540488013","1.6647065277","SIDEWAYS","SIDEWAYS","DOWNTREND","47.3056237305","NEUTRAL","-0.0043912488","3.70%","NEUTRAL","-84.7651775487","0.00","-75.00","126,400","192,067","245,800","187,225.00","282,814.6666666667","359,637.00","White Marubozu","None","None","-19.10%","-4.00%","1.41%","-1,420.00","-1,420.00","8,490.00","43,790.00","102,325,770.0008","0.02","0.00%","72.00","0","0.6575342466","0"
"MAXS","13.48","0.00","0.00%","13.78","13.40","13.90","13.48","1,631,300.00","21,998,294.00","6,710.00","22.00","13.36","13.39","13.39","13.93","14.98","14.2620","15.4224","16.6548","17.89425","14.2632624538","15.2412984948","16.3083472708","17.9044688273","DOWNTREND","DOWNTREND","DOWNTREND","21.8756352232","OVERSOLD","-0.5359603101","2.45%","LOW","-123.1281198003","12.6016260162","-92.6829268293","377,630","311,707","253,450","5,148,999.60","4,303,784.00","3,520,428.80","None","None","None","-27.53%","-6.91%","0.45%","-3,071,524.00","-1,745,886.00","-4,111,986.0002","30,984,870.0006","-376,938,233.9975","0.74","0.00%","18.2162162162","0","1.9507959479","0"
"MB","0.52","0.00","0.00%","0.52","0.52","0.52","0.52","1,000.00","520.00","0.00","0.82","0.45","0.48","0.45","0.54","0.56","0.50325","0.5064","0.5208","0.5512","0.5061947416","0.5096798797","0.521882353","0.5417472794","UPTREND","SIDEWAYS","SIDEWAYS","53.2371036982","NEUTRAL","-0.0005890581","4.63%","NEUTRAL","60.9686609687","76.6666666667","-30.00","41,700","36,333","45,700","21,361.00","18,364.00","23,211.00","White Marubozu","Bullish Harami","None","-8.77%","-1.89%","8.33%","0.00","0.00","0.00","0.00","0.00","0.00","-100.00%","0.00","0","0.52","0"
"MBC","18.74","-0.26","-1.37%","18.78","17.04","18.78","19.00","2,000.00","36,860.00","0.00","26.45","14.00","17.19","16.34","19.00","20.00","18.1710","18.1480","17.5034","17.61695","18.2828049184","18.061860481","17.92923709","18.4641906245","UPTREND","SIDEWAYS","SIDEWAYS","53.4671312409","NEUTRAL","0.1219645138","7.96%","HIGH","49.465301479","61.0507246377","-34.2391304348","1,290","2,340","2,600","23,622.00","40,937.4666666667","45,631.20","Hanging Man","None","None","13.58%","2.07%","4.23%","0.00","0.00","0.00","0.00","0.00","0.32","-34.69%","58.5625","0","7.9744680851","0"
"MBT","83.00","-0.15","-0.18%","83.20","82.80","84.00","83.15","2,205,600.00","183,355,285.50","7,253,036.50","109.80","80.00","82.25","74.80","86.05","90.18","83.6250","86.5060","93.4755","91.68725","83.9625943974","86.6461925299","89.5809405782","90.234459227","SIDEWAYS","DOWNTREND","DOWNTREND","45.0865135415","NEUTRAL","-0.927872082","2.30%","LOW","-17.1867933062","54.8484848485","-63.6363636364","3,491,772","3,031,805","2,953,976","292,459,564.35","253,778,912.20","246,924,601.9250","Spinning Top","None","None","-18.15%","-2.35%","-3.49%","23,026,639.00","-198,215,462.50","-70,077,506.00","-373,885,959.00","1,166,504,785.4996","5.82","0.52%","14.2611683849","0","1.2314540059","0"
"MED","0.56","0.00","0.00%","0.56","0.55","0.56","0.56","1,534,000.00","848,330.00","0.00","0.83","0.52","0.55","0.52","0.64","0.66","0.5780","0.5658","0.5642","0.6150","0.5808118002","0.5716253364","0.5775519225","0.6030970341","UPTREND","SIDEWAYS","SIDEWAYS","46.0072850657","NEUTRAL","0.0097341428","6.24%","HIGH","-64.3231114435","14.3939393939","-90.9090909091","6,962,400","4,851,333","3,880,200","4,274,459.00","2,966,099.3333333333","2,358,350.00","Dragonfly Doji","Tweezer Bottoms","None","-6.67%","0.00%","-8.20%","23,599.9999","-171,580.0001","-219,600.0001","-182,750.0001","-60,629,890.0001","0.00","0.00%","0.00","0","-4.6666666667","0"
"MEG","4.66","-0.09","-1.89%","4.75","4.66","4.82","4.75","26,576,000.00","126,515,910.00","-2,899,720.00","5.85","4.15","4.27","4.10","4.78","5.01","4.39","4.5754","4.7887","4.99265","4.4615718085","4.5654559759","4.7177366858","4.7676905453","UPTREND","DOWNTREND","DOWNTREND","57.90811435","NEUTRAL","-0.0568058986","3.60%","NEUTRAL","204.7071702244","89.5024446362","-26.2295081967","16,928,800","16,447,267","17,274,850","76,548,624.00","73,677,648.00","76,635,511.50","None","None","None","-9.69%","3.56%","7.87%","53,432,660.00","67,379,080.00","-136,813,569.9997","45,919,970.0007","1,759,594,252.4988","0.41","13.89%","11.3658536585","0","1.0471910112","0"
"MER","319.40","-5.00","-1.54%","325.00","319.20","325.60","324.40","252,900.00","81,073,900.00","-54,699,212.00","338.60","254.00","319.30","293.60","329.10","339.80","321.79","325.0480","326.6280","307.6240","323.4074802645","323.8721658355","321.0790484351","312.2201668588","UPTREND","SIDEWAYS","SIDEWAYS","46.4037986104","NEUTRAL","0.0527607068","2.14%","LOW","-2.4525349909","79.0378006873","-27.8350515464","250,013","318,543","296,419","81,540,948.00","101,753,315.60","94,820,280.40","Black Long Day","Bearish Engulfing","None","-2.80%","-0.81%","-2.62%","-27,727,922.00","129,292,345.9996","241,929,585.9996","327,655,123.9997","5,216,558,284.40","4.71","10.30%","67.813163482","0","5.1616031028","0"
"MFC","880.00","0.00","0.00%","880.00","880.00","880.00","880.00","160.00","140,800.00","0.00","1,050.00","775.00","850.00","820.00","890.00","917.50","864.0250","906.41","929.7950","894.3775","873.4769035624","894.3610899364","905.0047697577","881.3384766289","UPTREND","DOWNTREND","SIDEWAYS","50.3916675616","NEUTRAL","-10.4691682579","2.15%","LOW","74.0740740741","69.696969697","-18.1818181818","164","161","151","141,945.50","138,397.00","129,566.50","White Marubozu","Bullish Harami","Three White Soldiers","-6.88%","0.00%","0.00%","0.00","120,000.00","448,750.00","-957,325.00","2,405,510.00","1.00","-35.90%","880.00","0","44.6247464503","0"
"MFIN","2.95","-0.09","-2.96%","2.95","2.95","2.95","3.04","1,000.00","2,950.00","0.00","4.50","2.70","2.92","2.81","3.04","3.14","2.9460","2.9098","2.9426","3.08145","2.9563950305","2.9350359745","2.9607546861","3.1016017372","UPTREND","SIDEWAYS","SIDEWAYS","50.2121602247","NEUTRAL","0.0239048556","2.69%","LOW","-6.2813003989","45.1448243115","-70.8333333333","3,800","4,400","7,100","11,244.00","13,183.3333333333","21,154.00","White Marubozu","None","Three White Soldiers","3.51%","-2.96%","-2.96%","0.00","0.00","15,120.00","51,950.00","94,340.00","0.04","-83.33%","73.75","0","1.2995594714","0"
"MG","0.1950","0.00","0.00%","0.1950","0.1950","0.1960","0.1950","510,000.00","99,500.00","0.00","0.33","0.1880","0.1880","0.1880","0.1955","0.2375","0.1910","0.19352","0.19669","0.21052","0.1917072764","0.1933139407","0.1979113845","0.2097246102","SIDEWAYS","SIDEWAYS","SIDEWAYS","54.9951862939","NEUTRAL","-0.0007607842","1.98%","LOW","182.2033898305","0.00","-12.50","456,000","738,000","661,500","86,764.00","140,826.6666666667","126,194.50","Gravestone Doji","None","None","-4.41%","0.52%","3.72%","0.00","59,190.00","304,060.00","1,665,390.00","-58,323,939.9999","0.00","0.00%","0.00","0","1.30","0"
"MHC","0.58","-0.01","-1.69%","0.58","0.56","0.59","0.59","2,546,000.00","1,456,180.00","54,719.9999","0.84","0.26","0.57","0.55","0.62","0.67","0.5905","0.5929","0.46445","0.449925","0.6005491414","0.5711373611","0.5179053396","0.4877760328","UPTREND","SIDEWAYS","UPTREND","46.8079842635","NEUTRAL","0.0004772757","7.42%","HIGH","-56.3847429519","26.0683760684","-83.3333333333","3,207,800","2,677,467","2,959,050","1,983,326.00","1,630,426.00","1,773,680.50","Doji","None","None","90.16%","-1.69%","-4.92%","150,839.9997","1,168,559.9997","9,633,890.0001","39,814,370.0001","68,058,669.9998","0.02","-66.67%","29.00","0","0.5979381443","0"
"MINI","10,208.95","-45.53","-0.44%","10,268.30","10,184.28","10,283.53","10,254.48","375,496,299.00","267,608,934.33","-20,498,289.9999","14,541.50","10,000.99","10,066.36","9,803.10","10,287.94","10,811.52","10,337.5585","10,851.3508","11,316.9514","12,140.1727","10,375.6508018313","10,748.6375506533","11,173.405201175","11,625.1132534205","DOWNTREND","DOWNTREND","DOWNTREND","41.3164180294","NEUTRAL","-225.0783150772","1.94%","LOW","-52.0458405542","35.5132752524","-66.0079439023","272,415,175","345,046,674","401,875,941","145,990,722.7350","134,117,463.5246666667","146,833,149.8155","None","None","None","-11.25%","-3.34%","0.14%","-217,048,884.0001","-416,084,692.0001","-364,571,903.9994","-1,261,407,589.9999","-2,247,267,050.9901","0.00","0.00%","0.00","0","0.00","0"
"MJC","4.35","0.00","0.00%","4.22","4.19","4.40","4.35","120,000.00","506,590.00","0.00","6.82","2.00","4.20","4.04","4.38","4.76","4.3210","4.9582","4.8229","3.8965","4.4382621407","4.698422278","4.6010576804","4.0951400296","DOWNTREND","DOWNTREND","SIDEWAYS","40.6309501738","NEUTRAL","-0.2304218928","3.76%","NEUTRAL","-14.739688979","67.0707070707","-20.00","81,400","98,267","261,690","343,446.00","419,361.3333333333","1,170,342.05","None","None","None","-13.00%","-1.14%","0.93%","0.00","-183,310.00","-6,096,396.9998","-26,886,626.9999","-57,196,533.9998","-0.05","-66.67%","-87.00","0","1.1040609137","0"
"MJIC","3.36","0.00","0.00%","3.36","3.36","3.36","3.36","5,000.00","16,800.00","0.00","4.22","2.99","3.31","3.20","3.67","3.90","3.4175","3.4526","3.4113","3.35935","3.4290709261","3.4175372626","3.4071100323","3.4964622287","UPTREND","SIDEWAYS","SIDEWAYS","47.337324815","NEUTRAL","0.0130642048","3.36%","NEUTRAL","-44.0348182284","25.8659469186","-86.8421052632","7,700","7,867","10,050","27,105.00","27,381.3333333333","34,756.50","White Marubozu","Tweezer Bottoms","None","-1.18%","1.51%","0.00%","0.00","3,540.00","38,990.00","76,390.00","131,900.00","-0.06","0.00%","-56.00","0","6.72","0"
"MPI","5.10","-0.19","-3.59%","5.26","5.10","5.26","5.29","37,730,000.00","193,500,908.00","-82,105,072.00","7.08","4.20","4.98","4.31","5.45","5.85","4.9680","5.2054","5.8097","6.26305","5.1310870341","5.2761613737","5.6271099856","5.9975134633","UPTREND","DOWNTREND","DOWNTREND","48.7086054344","NEUTRAL","-0.0005578341","3.82%","NEUTRAL","40.6905938821","75.4418071001","-40.7407407407","31,705,840","34,509,220","39,115,465","166,268,803.60","175,594,545.0666666667","192,416,585.30","Black Marubozu","None","None","-25.55%","0.00%","-5.73%","-141,370,835.00","-41,753,175.00","-832,233,613.00","-1,837,550,505.9998","-5,662,123,860.9994","0.44","15.79%","11.5909090909","0","0.988372093","0"
"MRC","0.72","0.08","12.50%","0.64","0.64","0.72","0.64","454,689,000.00","315,741,490.00","363,440.00","0.94","0.26","0.64","0.52","0.76","0.92","0.5975","0.6420","0.5080","0.42185","0.6226082819","0.5945089484","0.5363929569","0.4563149794","UPTREND","DOWNTREND","UPTREND","67.2545173424","NEUTRAL","0.0058112773","5.89%","HIGH","171.4285714286","83.3333333333","0.00","109,931,600","100,816,000","94,774,000","72,730,116.00","64,330,292.6666666667","58,817,303.00","White Marubozu","None","None","114.93%","22.03%","12.50%","4,728,570.00","2,560,720.00","-12,270,910.0006","-5,332,400.0007","-66,003,511.0004","0.00","0.00%","0.00","0","12.00","0"
"MRP","5.65","-0.15","-2.59%","5.98","5.48","6.00","5.80","12,919,600.00","73,128,426.00","-23,998,041.00","10.26","5.48","5.56","5.25","6.62","7.29","6.5440","7.2782","7.7376","7.8081","6.536158795","7.0914608878","7.4244125155","7.4615406884","DOWNTREND","DOWNTREND","DOWNTREND","22.9955062677","OVERSOLD","-0.3469691782","5.64%","HIGH","-206.8475299135","0.00","-87.9432624113","5,742,540","4,445,567","4,222,220","35,074,745.30","27,556,317.6666666667","26,808,902.00","None","None","None","-23.96%","-17.40%","-12.27%","-96,374,276.00","-83,055,395.00","-19,598,330.9998","29,064,811.0002","914,073,465.9985","0.13","360.00%","43.4615384615","0","5.4326923077","0"
"MRSGI","3.14","-0.06","-1.88%","3.19","3.14","3.20","3.20","641,000.00","2,023,510.00","-173,430.00","5.30","3.11","3.12","3.12","3.29","3.46","3.22","3.2826","3.4534","3.7693","3.2368838032","3.3085008848","3.4498176345","3.6470867862","UPTREND","SIDEWAYS","DOWNTREND","39.5023656521","NEUTRAL","-0.0291890828","2.79%","LOW","-102.2979985174","30.5555555556","-87.50","573,100","647,733","628,850","1,857,597.00","2,079,158.00","2,027,031.50","Black Long Day","None","Three Black Crows","-19.49%","0.00%","-3.68%","557,980.00","4,240,200.00","15,774,100.00","34,482,400.0003","-791,610,544.9994","0.28","16.67%","11.2142857143","0","1.3771929825","0"
"MVC","3.38","0.02","0.60%","3.40","3.23","3.45","3.36","77,000.00","259,680.00","95,550.00","4.00","2.93","3.13","3.02","3.42","3.64","3.2205","3.1926","3.2287","3.30505","3.2236385079","3.2114386969","3.2321572388","3.3181645722","DOWNTREND","SIDEWAYS","SIDEWAYS","57.6144287353","NEUTRAL","0.0005323853","3.65%","NEUTRAL","109.0199358706","66.0954354642","-17.0731707317","16,400","14,200","13,800","53,668.00","46,200.00","45,037.00","None","None","None","5.63%","11.18%","7.99%","85,770.00","-12,830.00","92,550.00","181,250.00","524,339.9999","0.28","64.71%","12.0714285714","0","1.30","0"
"MWC","27.25","0.00","0.00%","27.25","27.20","27.30","27.25","1,211,500.00","33,005,200.00","8,966,370.00","33.50","25.00","26.20","25.02","27.35","28.35","26.2350","26.6360","27.3340","29.0135","26.6110071751","26.7793858692","27.4067541781","28.3539174411","UPTREND","SIDEWAYS","SIDEWAYS","56.7189260623","NEUTRAL","-0.0421225339","2.75%","LOW","116.8070826789","80.2380952381","-20.00","675,300","706,747","888,795","18,035,025.00","18,653,723.6666666667","23,195,116.75","Doji","None","None","-2.85%","-1.98%","0.93%","51,138,185.00","61,952,585.00","85,996,860.00","-158,992,595.00","-545,406,404.9987","0.67","17.54%","40.671641791","0","1.1635354398","0"
"MWIDE","21.00","-1.00","-4.55%","22.00","21.00","22.95","22.00","3,521,100.00","76,770,875.00","-45,733,875.00","25.00","14.90","20.65","19.41","23.10","24.50","22.9250","21.6974","20.5840","19.0097","22.4354570932","21.815590605","20.8264255715","19.5079617554","DOWNTREND","UPTREND","UPTREND","38.3036093533","NEUTRAL","0.3265291446","4.32%","NEUTRAL","-198.8983717693","11.6402116402","-100.00","2,485,110","2,969,993","3,277,595","55,780,859.00","68,070,005.00","75,709,476.25","None","None","None","16.67%","-12.32%","-7.28%","-96,943,470.00","-201,057,589.9996","202,569,760.0004","545,694,413.0007","388,665,536.0013","0.70","22.81%","30.00","0","4.0384615385","0"
"MWP","106.80","0.30","0.28%","106.60","103.70","106.80","106.50","700.00","74,595.00","0.00","112.90","102.00","104.85","101.85","107.10","112.90","106.3550","106.75","107.5450","107.6740","106.5172561148","106.7994452172","107.2352935388","107.783058464","SIDEWAYS","SIDEWAYS","SIDEWAYS","51.0906371051","NEUTRAL","-0.0727878879","1.58%","LOW","-20.9480617644","80.6060606061","-12.7272727273","739","1,141","1,615","76,951.90","117,614.7333333333","167,250.05","Hammer","None","None","-2.38%","2.89%","0.28%","0.00","1,071.00","63,916.00","126,272.00","-20,746,719.00","0.00","0.00%","0.00","0","0.00","0"
"NI","1.20","0.01","0.84%","1.20","1.18","1.27","1.19","383,000.00","463,840.00","0.00","2.40","1.12","1.18","1.15","1.24","1.31","1.2045","1.2248","1.3342","1.55285","1.2073048184","1.2442177833","1.3405549179","1.5492849332","SIDEWAYS","SIDEWAYS","DOWNTREND","46.6610348507","NEUTRAL","-0.0087136662","4.42%","NEUTRAL","133.3333333333","47.2222222222","-58.3333333333","86,600","73,067","68,200","103,312.00","87,316.6666666667","81,549.50","Doji","None","None","-20.53%","-0.83%","-0.83%","0.00","0.00","20,230.00","163,710.00","1,667,559.9999","-0.03","57.14%","-40.00","0","1.2903225806","0"
"NIKL","5.07","0.00","0.00%","5.07","5.04","5.08","5.07","1,040,700.00","5,268,773.00","-2,365,285.00","8.17","5.04","5.06","4.86","5.14","6.32","5.3625","5.7924","6.1080","6.4250","5.3302650659","5.6880940312","5.9877021208","6.2453721962","DOWNTREND","DOWNTREND","DOWNTREND","32.6871843872","NEUTRAL","-0.2300303061","2.97%","LOW","-70.6512999196","6.9607843137","-92.50","868,670","2,098,993","2,876,850","4,474,276.90","10,987,771.0666666667","16,100,126.15","Doji","None","None","-19.91%","-2.50%","-0.59%","-5,366,188.00","-26,727,992.0001","-34,832,361.0004","-6,570,692.0007","-448,718,453.9991","0.08","-77.78%","63.3750","0","1.2803030303","0"
"NOW","8.13","-0.25","-2.98%","8.38","8.10","8.39","8.38","3,784,400.00","31,027,089.00","-260,541.00","20.00","2.17","8.00","6.85","8.52","9.04","7.9195","9.3422","7.9289","5.21015","8.200311854","8.5081310425","7.7706510743","6.2354395181","UPTREND","DOWNTREND","UPTREND","47.54796578","NEUTRAL","-0.2877033614","6.97%","HIGH","57.5086050199","61.9188832974","-41.3461538462","4,497,620","8,865,060","8,116,445","37,207,097.90","71,914,702.80","65,184,478.80","Black Long Day","None","None","188.30%","5.58%","-0.37%","430,885.00","19,777,554.0001","-11,026,428.0006","-86,286,721.0005","-143,945,973.0012","0.00","0.00%","0.00","0","9.1348314607","0"
"NRCP","1.08","0.02","1.89%","1.06","1.05","1.08","1.06","199,000.00","211,470.00","-33,920.00","1.93","0.70","1.05","0.98","1.13","1.23","1.0895","1.2006","1.2543","1.0568","1.1038997609","1.1737531827","1.1742744862","1.0978193879","DOWNTREND","DOWNTREND","DOWNTREND","41.7671576816","NEUTRAL","-0.0425434297","4.62%","NEUTRAL","-72.380952381","30.303030303","-63.6363636364","491,600","467,400","627,350","523,265.00","500,687.3333333333","675,880.00","White Long Day","Bullish Engulfing","None","12.50%","-5.26%","0.93%","162,220.00","70,100.00","-1,993,710.0001","9,836,509.9998","51,051,369.9997","0.05","400.00%","21.60","0","0.4655172414","0"
